"Korea Republic of","20130108 23:00:00","Unemployment Rate","","","3.000  %","1"
"country","date","name","actual","consensus","previous","volatility"
"Australia","20130109 00:00:00","HIA New Home Sales (MoM)","","","3.400  %","2"
"Australia","20130109 00:30:00","Retail Sales s.a. (MoM)","","0.400  %","0.000  %","2"
"United Kingdom","20130109 09:30:00","Goods Trade Balance","","£ -9.050 ","£ -9.539 ","2"
"European Monetary Union","20130109 10:00:00","Gross Domestic Product s.a. (QoQ)","","-0.100  %","-0.100  %","2"
"Germany","20130109 11:00:00","Industrial Production s.a. w.d.a. (YoY)","","","-3.700  %","2"
"United States","20130109 12:00:00","MBA Mortgage Applications","","","-10.400  %","1"
"Canada","20130109 13:15:00","Housing Starts s.a (YoY)",""," 195.500 "," 196.125 ","2"
"Mexico","20130109 14:00:00","12-Month Inflation","","","4.180  %","1"
"Mexico","20130109 14:00:00","Core Inflation","","","0.050  %","1"
"Mexico","20130109 14:00:00","Headline Inflation","","","0.680  %","1"
"United States","20130109 15:30:00","EIA Crude Oil Stocks change","",""," -11.100 ","1"
"United States","20130109 18:00:00","10-Year Note Auction","","","1.652  %","2"
"Korea Republic of","20130109 21:00:00","Export Price Growth (YoY)","","","-5.500  %","1"
"Korea Republic of","20130109 21:00:00","Import Price Growth (YoY)","","","-7.600  %","1"
"New Zealand","20130109 21:45:00","Trade Balance (MoM)","","$ -620.000 ","$ -718.000 ","2"
"New Zealand","20130109 21:45:00","Exports","","$ 3.560 ","$ 3.460 ","1"
"New Zealand","20130109 21:45:00","Imports","","$ 4.200 ","$ 4.180 ","1"
"New Zealand","20130109 21:45:00","Trade Balance (YoY)","","$ -1.340 ","$ -1.370 ","1"
"Japan","20130109 23:50:00","Foreign bond investment","","","¥ 428.200 ","1"
"Japan","20130109 23:50:00","Foreign investment in Japan stocks","","","¥ 764.900 ","1"
"Japan","20130109 23:50:00","JP Foreign Reserves","","","$ 1,270.800 ","1"
"country","date","name","actual","consensus","previous","volatility"
"China","20130110 00:00:00","Trade Balance",""," 19.700 "," 19.600 ","2"
"United Kingdom","20130110 12:00:00","BoE Interest Rate Decision","","0.500  %","0.500  %","3"
"United Kingdom","20130110 12:00:00","BoE Asset Purchase Facility","","£ 375.000 ","£ 375.000 ","3"
"European Monetary Union","20130110 12:45:00","ECB Interest Rate Decision","","0.750  %","0.750  %","3"
"Canada","20130110 13:30:00","Building Permits (MoM)","","-7.600  %","15.000  %","1"
"European Monetary Union","20130110 13:30:00","ECB Monetary policy statement and press conference","","","","3"
"United States","20130110 13:30:00","Initial Jobless Claims",""," 365.000 "," 372.000 ","1"
"United States","20130110 13:30:00","Continuing Jobless Claims",""," 3.230 "," 3.245 ","1"
"Canada","20130110 13:30:00","New Housing Price Index (YoY)","","","2.400  %","2"
"Canada","20130110 13:30:00","New Housing Price Index (MoM)","","0.200  %","0.200  %","1"
"United States","20130110 15:00:00","Wholesale Inventories","","0.300  %","0.600  %","1"
"United States","20130110 15:30:00","EIA Natural Gas Storage change","",""," -135.000 ","1"
"United States","20130110 18:00:00","30-Year Bond Auction","","","2.917  %","1"
"United States","20130110 18:10:00","Fed's George Speech","","","","1"
"United States","20130110 19:00:00","Fed's Bullard speech","","","","1"
"Canada","20130110 21:00:00","BoC Senior Deputy Governor Tiff Macklem Speech ","","","","1"
"Japan","20130110 23:50:00","Bank lending (YoY)","","","1.000  %","1"
"Japan","20130110 23:50:00","Trade Balance - BOP Basis","","","¥ -450.300 ","2"
"Japan","20130110 23:50:00","Current Account n.s.a.","","¥ -3.500 ","¥ 376.900 ","1"
"country","date","name","actual","consensus","previous","volatility"
"China","20130111 01:30:00","Consumer Price Index (YoY)","","2.300  %","2.000  %","2"
"China","20130111 01:30:00","Consumer Price Index (MoM)","","0.500  %","0.100  %","2"
"China","20130111 01:30:00","Producer Price Index (YoY)","","-1.800  %","-2.200  %","2"
"Japan","20130111 05:00:00","Eco Watchers Survey: Outlook","",""," 41.900 ","2"
"Japan","20130111 05:00:00","Eco Watchers Survey: Current",""," 41.100 "," 40.000 ","2"
"Switzerland","20130111 08:15:00","Consumer Price Index (MoM)","","0.000  %","-0.300  %","2"
"Switzerland","20130111 08:15:00","Consumer Price Index (YoY)","","-0.200  %","-0.400  %","2"
"United Kingdom","20130111 09:30:00","Industrial Production (YoY)","","-1.900  %","-3.000  %","2"
"United Kingdom","20130111 09:30:00","Manufacturing Production (YoY)","","-1.300  %","-2.100  %","2"
"United Kingdom","20130111 10:00:00","10-y Bond Auction","","","1.800  %","2"
"Canada","20130111 13:30:00","International Merchandise Trade","","$ -0.600 ","$ -0.170 ","1"
"United States","20130111 13:30:00","Trade Balance","","$ -41.300 ","$ -42.240 ","2"
"United States","20130111 13:30:00","Export Price Index (MoM)","","0.000  %","-0.700  %","1"
"United States","20130111 13:30:00","Export Price Index (YoY)","","","0.700  %","1"
"United States","20130111 13:30:00","Import Price Index (MoM)","","0.100  %","-0.900  %","1"
"United States","20130111 13:30:00","Import Price Index (YoY)","","","-1.600  %","2"
"Mexico","20130111 14:00:00","Industrial Output (MoM)","","","-0.900  %","1"
"Mexico","20130111 14:00:00","Industrial Output (YoY)","","","3.600  %","1"
"United States","20130111 14:30:00","Philadelphia Fed's Plosser speech","","","","1"
"United Kingdom","20130111 15:00:00","NIESR GDP Estimate (3M)","","","0.100  %","3"
"United States","20130111 19:00:00","Monthly Budget Statement",""," -22.500 "," -172.110 ","2"
"country","date","name","actual","consensus","previous","volatility"
"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20130113 21:45:00","Electronic Card Retail Sales  (MoM)","","0.300  %","0.500  %","2"
"New Zealand","20130113 21:45:00","Electronic Card Retail Sales (YoY)","","5.500  %","6.200  %","2"
"Australia","20130113 23:30:00","TD Securities Inflation (YoY)","","","2.500  %","2"
"Australia","20130113 23:30:00","TD Securities Inflation (MoM)","","","-0.100  %","1"
"country","date","name","actual","consensus","previous","volatility"
"Australia","20130114 00:30:00","Home Loans","","0.300  %","0.100  %","2"
"European Monetary Union","20130114 10:00:00","Industrial Production w.d.a. (YoY)","","-3.200  %","-3.600  %","2"
"Poland","20130114 13:00:00","M3 Money Supply (YoY)","","","5.800  %","1"
"European Monetary Union","20130114 14:00:00","Industrial Production s.a. (MoM)","","0.100  %","-1.400  %","1"
"Canada","20130114 15:30:00","Bank of Canada Business Outlook Survey","","","","2"
"United States","20130114 16:55:00","Fed's William Dudley speech","","","","1"
"United States","20130114 17:40:00","Fed's Lockhart speech","","","","1"
"United States","20130114 21:00:00","Fed's Bernanke Speech","","","","2"
"New Zealand","20130114 21:00:00","NZIER Business Confidence (QoQ)","",""," 8.000 ","1"
"New Zealand","20130114 21:45:00","Food Price Index (MoM)","","","-0.800  %","1"
"Japan","20130114 23:50:00","Money Supply M2+CD (YoY)","","2.100  %","2.100  %","1"
"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20130115 01:00:00","RICS Housing Price Balance","","-8.000  %","-9.000  %","2"
"Japan","20130115 06:00:00","Machine Tool Orders (YoY)","","","-21.300  %","2"
"Germany","20130115 07:00:00","Consumer Price Index (YoY)","","2.100  %","1.900  %","2"
"Germany","20130115 07:00:00","Consumer Price Index (MoM)","","0.900  %","-0.200  %","2"
"Germany","20130115 07:00:00","Harmonised Index of Consumer Prices (MoM)","","1.000  %","-0.200  %","2"
"Germany","20130115 07:00:00","Harmonised Index of Consumer Prices (YoY)","","2.100  %","1.900  %","2"
"Germany","20130115 08:00:00","Gross Domestic Product n.s.a (YoY)","","","0.400  %","2"
"United Kingdom","20130115 09:30:00","Consumer Price Index (YoY)","","2.700  %","2.700  %","2"
"European Monetary Union","20130115 09:30:00","Consumer Price Index (YoY)","","2.700  %","2.700  %","2"
"United Kingdom","20130115 09:30:00","Consumer Price Index (MoM)","","0.500  %","0.200  %","2"
"United Kingdom","20130115 09:30:00","Core Consumer Price Index (YoY)","","","2.600  %","2"
"European Monetary Union","20130115 09:30:00","Core Consumer Price Index (YoY)","","","2.600  %","2"
"United Kingdom","20130115 09:30:00","PPI Core Output (YoY) n.s.a ","","1.500  %","1.400  %","2"
"United Kingdom","20130115 09:30:00","Producer Price Index - Output (YoY) n.s.a","","2.400  %","2.200  %","2"
"United Kingdom","20130115 09:30:00","Retail Price Index (YoY)","","3.000  %","3.000  %","2"
"United Kingdom","20130115 10:00:00","BOE Inflation Letter","","","","2"
"United Kingdom","20130115 10:00:00","BoE's Governor King Speech","","","","2"
"Russia","20130115 12:00:00","Budget Fulfilment","","","1.400  %","1"
"Russia","20130115 12:00:00","Producer Price Index (MoM)","","","-1.200  %","1"
"Russia","20130115 12:00:00","Producer Price Index (YoY)","","","6.700  %","1"
"Poland","20130115 13:00:00","Consumer Price Index (MoM)","","","0.100  %","1"
"Poland","20130115 13:00:00","Consumer Price Index (YoY)","","","2.800  %","1"
"United States","20130115 13:30:00","Federal Reserve Bank of Boston President Eric Rosengren Speech","","","","2"
"United States","20130115 13:30:00","NY Empire State Manufacturing Index",""," 0.000 "," -8.100 ","1"
"United States","20130115 13:30:00","Producer Price Index (YoY)","","1.400  %","1.500  %","3"
"United States","20130115 13:30:00","Producer Price Index (MoM)","","-0.100  %","-0.800  %","1"
"United States","20130115 13:30:00","Producer Price Index ex Food & Energy (MoM)","","0.200  %","0.100  %","2"
"United States","20130115 13:30:00","Producer Price Index ex Food & Energy (YoY)","","2.100  %","2.200  %","3"
"United States","20130115 13:30:00","Retail Sales (MoM)","","0.200  %","0.300  %","3"
"United States","20130115 13:30:00","Retail Sales ex Autos (MoM)","","0.200  %","0.000  %","2"
"United States","20130115 13:55:00","Redbook index (YoY)","","","2.100  %","1"
"United States","20130115 13:55:00","Redbook index (MoM)","","","-0.300  %","1"
"United States","20130115 15:00:00","Business Inventories","","0.300  %","0.400  %","2"
"Peru","20130115 15:00:00","Gross Domestic Product","","","6.710  %","1"
"United States","20130115 17:30:00","Philadelphia Fed's Plosser speech","","","","1"
"Argentina","20130115 19:00:00","Annual Current Account ","",""," 0.017 ","1"
"Argentina","20130115 19:00:00","Consumer Price Index (MoM)","","","0.900  %","1"
"Australia","20130115 23:30:00","Westpac Consumer Confidence","","","-4.100  %","1"
"Japan","20130115 23:50:00","Domestic Corporate Goods Price Index (MoM)","","0.200  %","0.000  %","1"
"Japan","20130115 23:50:00","Domestic Corporate Goods Price Index (YoY)","","-0.700  %","-0.900  %","1"
"Japan","20130115 23:50:00","Machinery Orders (MoM)","","0.300  %","2.600  %","2"
"Japan","20130115 23:50:00","Machinery Orders (YoY)","","-6.500  %","1.200  %","2"
"country","date","name","actual","consensus","previous","volatility"
"Japan","20130116 05:00:00","Consumer Confidence Index",""," 40.700 "," 39.400 ","2"
"Switzerland","20130116 08:15:00","Real Retail Sales (YoY)","","3.300  %","2.700  %","2"
"Germany","20130116 10:00:00","10-y Bond Auction","","","1.400  %","2"
"European Monetary Union","20130116 10:00:00","Consumer Price Index - Core (YoY)","","","1.400  %","2"
"European Monetary Union","20130116 10:00:00","Consumer Price Index (MoM)","","0.300  %","-0.200  %","2"
"European Monetary Union","20130116 10:00:00","Consumer Price Index (YoY)","","2.200  %","2.200  %","2"
"Russia","20130116 12:00:00","Budget Fulfilment","","","1.400  %","1"
"United States","20130116 12:00:00","MBA Mortgage Applications","","","11.700  %","1"
"Russia","20130116 12:00:00","Producer Price Index (MoM)","","","-1.200  %","1"
"Russia","20130116 12:00:00","Producer Price Index (YoY)","","","6.700  %","1"
"Poland","20130116 13:00:00","Net Inflation","","","1.700  %","1"
"United States","20130116 13:30:00","Consumer Price Index (YoY)","","1.800  %","1.800  %","3"
"United States","20130116 13:30:00","Consumer Price Index (MoM)","","0.000  %","-0.300  %","2"
"United States","20130116 13:30:00","Consumer Price Index Core s.a","",""," 231.250 ","1"
"United States","20130116 13:30:00","Consumer Price Index Ex Food & Energy (MoM)","","0.200  %","0.100  %","2"
"United States","20130116 13:30:00","Consumer Price Index Ex Food & Energy (YoY)","","1.900  %","1.900  %","3"
"United States","20130116 13:30:00","Consumer Price Index n.s.a (MoM)",""," 229.800 "," 230.220 ","1"
"United States","20130116 14:00:00","Net Long-Term TIC Flows","","$ 14.800 ","$ 1.300 ","2"
"United States","20130116 14:00:00","Total Net TIC Flows","","","$ -56.700 ","1"
"United States","20130116 14:15:00","Industrial Production (MoM)","","0.300  %","1.100  %","2"
"United States","20130116 14:15:00","Capacity Utilization","","78.500  %","78.400  %","1"
"United States","20130116 15:00:00","NAHB Housing Market Index",""," 48.000 "," 47.000 ","1"
"United States","20130116 15:30:00","EIA Crude Oil Stocks change","",""," 1.314 ","1"
"United States","20130116 19:00:00","Fed's Beige Book","","","","3"
"Korea Republic of","20130116 21:00:00","Producer Price Index Growth","","","-0.600  %","1"
"Korea Republic of","20130116 21:00:00","Producer Price Index Growth (YoY)","","","0.200  %","1"
"Japan","20130116 23:50:00","Tertiary Industry Index (MoM)","","0.100  %","-0.100  %","2"
"country","date","name","actual","consensus","previous","volatility"
"Australia","20130117 00:30:00","Employment Change s.a.",""," 2.300 "," 13.900 ","2"
"Australia","20130117 00:30:00","Unemployment Rate s.a.","","5.400  %","5.200  %","2"
"European Monetary Union","20130117 09:00:00","ECB Monthly Report","","","","2"
"Canada","20130117 13:30:00","Canadian portfolio investment in foreign securities","","","$ 3.190 ","1"
"Canada","20130117 13:30:00","Foreign portfolio investment in Canadian securities","","$ 9.450 ","$ 13.260 ","1"
"United States","20130117 13:30:00","Housing Starts (MoM)",""," 0.890 "," 0.861 ","2"
"United States","20130117 13:30:00","Building Permits (MoM)",""," 0.903 "," 0.899 ","2"
"United States","20130117 13:30:00","Initial Jobless Claims",""," 365.000 "," 371.000 ","2"
"United States","20130117 13:30:00","Continuing Jobless Claims",""," 3.159 "," 3.109 ","1"
"United States","20130117 15:00:00","Philadelphia Fed Manufacturing Survey",""," 7.100 "," 8.100 ","2"
"United States","20130117 15:30:00","EIA Natural Gas Storage change","",""," -201.000 ","1"
"New Zealand","20130117 21:45:00","Consumer Price Index (YoY)","","1.200  %","0.800  %","3"
"New Zealand","20130117 21:45:00","Consumer Price Index (QoQ)","","0.100  %","0.300  %","2"
"Chile","20130117 23:00:00","BCCH Interest Rate","","","","1"
"Japan","20130117 23:50:00","Foreign bond investment","","","¥ -398.200 ","1"
"Japan","20130117 23:50:00","Foreign investment in Japan stocks","","","¥ 178.900 ","1"
"country","date","name","actual","consensus","previous","volatility"
"China","20130118 02:00:00","Gross Domestic Product (QoQ)","","2.300  %","2.200  %","2"
"China","20130118 02:00:00","Gross Domestic Product (YoY)","","7.800  %","7.400  %","2"
"China","20130118 02:00:00","Industrial Production (YoY)","","10.100  %","10.100  %","2"
"China","20130118 02:00:00","NBS Press Conference","","","","2"
"China","20130118 02:00:00","Retail Sales (YoY)","","14.900  %","14.900  %","2"
"China","20130118 02:00:00","Urban investment (YTD) (YoY)","","20.700  %","20.700  %","2"
"Japan","20130118 04:30:00","Industrial Production (YoY)","","","-4.500  %","2"
"United Kingdom","20130118 09:30:00","Retail Sales (YoY)","","1.100  %","0.900  %","2"
"United Kingdom","20130118 09:30:00","Retail Sales ex-Fuel (YoY)","","2.100  %","2.000  %","2"
"Poland","20130118 13:00:00","Corporate Sector Wages","","","2.700  %","1"
"Poland","20130118 13:00:00","Current Account","","","€ -650.000 ","1"
"Poland","20130118 13:00:00","Producer Price Index (YoY)","","","-0.100  %","1"
"Canada","20130118 13:30:00","Manufacturing Shipments (MoM)","","1.000  %","-1.400  %","1"
"Belgium","20130118 14:00:00","Consumer Confidence Index","",""," -25.000 ","1"
"United States","20130118 14:55:00","Reuters/Michigan Consumer Sentiment Index",""," 75.000 "," 72.900 ","3"
"United States","20130118 15:00:00","American Petroleum Institute Monthly Report ","","","","1"
"Mexico","20130118 15:00:00","Central Bank Interest Rate","","","4.500  %","1"
"Argentina","20130118 19:00:00","Monthly Econ Activity (MoM)","","","3.000  %","1"
"Colombia","20130118 22:00:00","Industrial ouput (YoY)","","","","1"
"country","date","name","actual","consensus","previous","volatility"
"Colombia","20130119 22:00:00","Retail Sales (YoY)","","","","1"
"country","date","name","actual","consensus","previous","volatility"
"Poland","20130120 13:00:00","Unemployment (MoM)","","","12.900  %","1"
"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20130121 00:01:00","Rightmove House Price Index (YoY)","","","1.400  %","2"
"Germany","20130121 07:00:00","Producer Price Index (YoY)","","1.700  %","1.400  %","2"
"Switzerland","20130121 08:15:00","Industrial Production (YoY)","","2.000  %","-1.100  %","2"
"European Monetary Union","20130121 09:00:00","Eurogrup meeting","","","","2"
"Russia","20130121 12:00:00","Producer Price Index (MoM)","","","-1.200  %","1"
"Russia","20130121 12:00:00","Producer Price Index (YoY)","","","6.700  %","1"
"Canada","20130121 13:30:00","Wholesale Sales (MoM)","","","0.900  %","1"
"Mexico","20130121 14:00:00","Jobless Rate","","","5.120  %","1"
"Mexico","20130121 14:00:00","Jobless Rate s.a","","","5.130  %","1"
"Argentina","20130121 21:00:00","Primary Budget Balance (MoM)","",""," -723.300 ","1"
"country","date","name","actual","consensus","previous","volatility"
"Japan","20130122 03:00:00","BoJ Interest Rate Decision","","0.100  %","0.100  %","2"
"Japan","20130122 03:00:00","BoJ Monetary Policy Statement and press conference","","","","2"
"Japan","20130122 04:30:00","All Industry Activity Index (MoM)","","-0.300  %","0.200  %","2"
"Japan","20130122 05:00:00","Leading Economic Index","",""," 91.900 ","2"
"European Monetary Union","20130122 08:00:00","EcoFin Meeting","","","","2"
"United Kingdom","20130122 09:30:00","Public Sector Net Borrowing","","£ 13.000 ","£ 15.328 ","2"
"Germany","20130122 10:00:00","ZEW Survey - Economic Sentiment",""," 12.000 "," 6.900 ","2"
"Germany","20130122 10:00:00","ZEW Survey - Current Situation",""," 6.000 "," 5.700 ","2"
"European Monetary Union","20130122 10:00:00","ZEW Survey - Economic Sentiment",""," 14.100 "," 7.600 ","2"
"Turkey","20130122 12:00:00","TCMB Interest Rate Decision","","","5.500  %","1"
"Russia","20130122 13:00:00","Gross Domestic Product Monthly (YoY)","","","1.900  %","1"
"United States","20130122 13:30:00","Chicago Fed National Activity Index ","",""," 0.100 ","2"
"Canada","20130122 13:30:00","Retail Sales (MoM)","","0.000  %","0.700  %","2"
"Canada","20130122 13:30:00","Retail Sales ex Autos (MoM)","","0.100  %","0.500  %","1"
"United States","20130122 15:00:00","Existing Home Sales Change (MoM)","","1.200  %","5.900  %","2"
"United States","20130122 15:00:00","Existing Home Sales (MoM)",""," 5.100 "," 5.040 ","1"
"United States","20130122 15:00:00","Richmond Fed Manufacturing Index",""," 4.000 "," 5.000 ","1"
"United States","20130122 16:30:00","6-Month Bill Auction","","","0.105  %","1"
"United States","20130122 16:30:00","3-Month Bill Auction","","","0.075  %","1"
"European Monetary Union","20130122 18:00:00","ECB President Draghi's Speech","","","","3"
