"China","20150109 01:30:00","Producer Price Index (YoY)","","-3.100  %","-2.700  %","2"
"Japan","20150109 05:00:00","Leading Economic Index","",""," 106.200 ","2"
"Japan","20150109 05:00:00","Coincident Index","",""," 109.900 ","2"
"Switzerland","20150109 06:45:00","Unemployment Rate s.a (MoM)","","","3.100  %","2"
"Germany","20150109 07:00:00","Industrial Production n.s.a. w.d.a. (YoY)","","","0.800  %","2"
"Germany","20150109 07:00:00","Trade Balance s.a.","","€ 20.700 ","€ 20.600 ","2"
"Switzerland","20150109 08:15:00","Consumer Price Index (YoY)","","","-0.100  %","2"
"United Kingdom","20150109 09:30:00","Industrial Production (YoY)","","1.600  %","1.100  %","2"
"United Kingdom","20150109 09:30:00","Industrial Production (MoM)","","0.200  %","-0.100  %","1"
"United Kingdom","20150109 09:30:00","Manufacturing Production (MoM)","","0.300  %","-0.700  %","1"
"United Kingdom","20150109 09:30:00","Manufacturing Production (YoY)","","2.300  %","1.700  %","2"
"United Kingdom","20150109 09:30:00","Total Trade Balance","","","£ -2.024 ","2"
"United Kingdom","20150109 09:30:00","Goods Trade Balance","","£ -9.400 ","£ -9.620 ","2"
"United Kingdom","20150109 09:30:00","Trade Balance; non-EU","","£ -3.450 ","£ -3.582 ","2"
"Canada","20150109 13:15:00","Housing Starts s.a (YoY)",""," 193.500 "," 195.600 ","2"
"Canada","20150109 13:30:00","Building Permits (MoM)","","1.000  %","0.700  %","2"
"Canada","20150109 13:30:00","Net Change in Employment",""," 15.000 "," -10.700 ","3"
"Canada","20150109 13:30:00","Labor Productivity (QoQ)","","","0.100  %","1"
"Canada","20150109 13:30:00","Participation rate","","","66.000  %","1"
"Canada","20150109 13:30:00","Unemployment Rate","","6.600  %","6.600  %","3"
"United States","20150109 13:30:00","Nonfarm Payrolls",""," 240.000 "," 321.000 ","3"
"United States","20150109 13:30:00","Average Hourly Earnings (MoM)","","0.200  %","0.400  %","1"
"United States","20150109 13:30:00","Average Hourly Earnings (YoY)","","","2.100  %","2"
"United States","20150109 13:30:00","Average Weekly Hours",""," 34.600 "," 34.600 ","2"
"United States","20150109 13:30:00","Labor Force Participation Rate","","","62.800  %","2"
"United States","20150109 13:30:00","Unemployment Rate","","5.700  %","5.800  %","3"
"Mexico","20150109 14:00:00","Consumer Confidence","",""," 92.900 ","1"
"Mexico","20150109 14:00:00","Consumer Confidence s.a","",""," 94.900 ","1"
"Mexico","20150109 14:00:00","Industrial Output (MoM)","","","0.300  %","1"
"Mexico","20150109 14:00:00","Industrial Output (YoY)","","","2.100  %","1"
"United Kingdom","20150109 14:00:00","NIESR GDP Estimate (3M)","","","0.700  %","2"
"United States","20150109 15:00:00","Wholesale Inventories","","0.300  %","0.400  %","2"
"United States","20150109 18:20:00","Fed's Lacker speech","","","","1"
"country","date","name","actual","consensus","previous","volatility"
"country","date","name","actual","consensus","previous","volatility"
"country","date","name","actual","consensus","previous","volatility"
"Australia","20150112 00:30:00","Home Loans","","2.000  %","0.300  %","2"
"Australia","20150112 00:30:00","Investment Lending for Homes","","","1.000  %","2"
"United States","20150112 15:00:00","Labor Market Conditions Index","",""," 2.900 ","2"
"United States","20150112 16:30:00","3-Month Bill Auction","","","0.030  %","1"
"United States","20150112 16:30:00","6-Month Bill Auction","","","0.110  %","1"
"United States","20150112 17:40:00","Fed's Lockhart speech","","","","1"
"United States","20150112 18:00:00","3-Year Note Auction","","","1.066  %","1"
"South Korea","20150112 21:00:00","Export Price Growth (YoY)","","","-2.100  %","1"
"South Korea","20150112 21:00:00","Import Price Growth (YoY)","","","-7.900  %","1"
"Japan","20150112 23:50:00","Bank lending (YoY)","","","2.700  %","2"
"Japan","20150112 23:50:00","Current Account n.s.a.","","","¥ 833.400 ","1"
"Japan","20150112 23:50:00","Trade Balance - BOP Basis","","","¥ -766.600 ","2"
"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20150113 00:01:00","BRC Retail Sales Monitor - All (YoY)","-0.400  %","0.650  %","0.900  %","1"
"China","20150113 02:00:00","Trade Balance","$ 49.100 B","$ 49.850 B","$ 54.500 B","2"
"Japan","20150113 05:00:00","Eco Watchers Survey: Outlook"," 46.700 ",""," 44.000 ","2"
"Japan","20150113 05:00:00","Eco Watchers Survey: Current"," 45.200 ",""," 41.500 ","2"
"United Kingdom","20150113 09:30:00","Core Consumer Price Index (YoY)","1.300  %","1.400  %","1.200  %","2"
"European Monetary Union","20150113 09:30:00","Core Consumer Price Index (YoY)","1.300  %","1.400  %","1.200  %","2"
"United Kingdom","20150113 09:30:00","Consumer Price Index (MoM)","0.000  %","0.100  %","-0.300  %","2"
"United Kingdom","20150113 09:30:00","Consumer Price Index (YoY)","0.500  %","0.700  %","1.000  %","2"
"European Monetary Union","20150113 09:30:00","Consumer Price Index (YoY)","0.500  %","0.700  %","1.000  %","2"
"United Kingdom","20150113 09:30:00","DCLG House Price Index (YoY)","10.000  %","10.100  %","10.400  %","1"
"United Kingdom","20150113 09:30:00","Producer Price Index - Input (YoY) n.s.a","-10.700  %","-11.700  %","-8.200  %","1"
"United Kingdom","20150113 09:30:00","PPI Core Output (MoM) n.s.a","0.000  %","-0.100  %","0.000  %","1"
"United Kingdom","20150113 09:30:00","PPI Core Output (YoY) n.s.a ","0.800  %","1.200  %","0.900  %","2"
"United Kingdom","20150113 09:30:00","Producer Price Index - Input (MoM) n.s.a","-2.400  %","-3.000  %","-0.700  %","1"
"United Kingdom","20150113 09:30:00","Producer Price Index - Output (MoM) n.s.a","-0.300  %","-0.300  %","-0.200  %","1"
"United Kingdom","20150113 09:30:00","Producer Price Index - Output (YoY) n.s.a","-0.800  %","-0.400  %","-0.600  %","2"
"United Kingdom","20150113 09:30:00","Retail Price Index (YoY)","1.600  %","1.600  %","2.000  %","1"
"United Kingdom","20150113 09:30:00","Retail Price Index (MoM)","0.200  %","0.100  %","-0.200  %","1"
"Poland","20150113 13:00:00","Current Account","","","€ -435.000 ","1"
"United States","20150113 13:55:00","Redbook index (YoY)","","","4.300  %","1"
"United States","20150113 13:55:00","Redbook index (MoM)","","","-0.600  %","1"
"United States","20150113 14:00:00","NFIB Business Optimism Index",""," 98.600 "," 98.100 ","1"
"United States","20150113 15:00:00","IBD/TIPP Economic Optimism (MoM)",""," 48.900 "," 48.400 ","1"
"United States","20150113 15:00:00","JOLTS Job Openings",""," 4.863 "," 4.834 ","1"
"United States","20150113 16:30:00","4-Week Bill Auction","","","0.010  %","1"
"United States","20150113 18:00:00","10-Year Note Auction","","","2.214  %","1"
"United States","20150113 19:00:00","Monthly Budget Statement","","$ 3.000 ","$ -56.800 ","1"
"New Zealand","20150113 21:45:00","Electronic Card Retail Sales (YoY)","","","3.300  %","1"
"New Zealand","20150113 21:45:00","Electronic Card Retail Sales  (MoM)","","","-0.100  %","1"
"United States","20150113 22:00:00","Fed Minneapolis's Narayana Kocherlakota speech ","","","","1"
"South Korea","20150113 23:00:00","Unemployment Rate","","","3.400  %","1"
"Japan","20150113 23:50:00","Money Supply M2+CD (YoY)","","3.600  %","3.600  %","1"
"country","date","name","actual","consensus","previous","volatility"
"China","20150114 02:00:00","New Loans",""," 852.700 "," 852.700 ","2"
"Japan","20150114 06:00:00","Machine Tool Orders (YoY)","","","30.800  %","2"
"France","20150114 07:45:00","Inflation ex-tobacco (MoM)","","","-0.200  %","2"
"All","20150114 08:30:00","European Court of Justice Ruling","","","","2"
"United Kingdom","20150114 10:00:00","CB Leading Economic Index","","","-0.300  %","1"
"European Monetary Union","20150114 10:00:00","Industrial Production w.d.a. (YoY)","","-0.800  %","0.700  %","2"
"Germany","20150114 10:40:00","10-y Bond Auction","","","0.740  %","2"
"United States","20150114 12:00:00","MBA Mortgage Applications","","","11.100  %","2"
"Poland","20150114 13:00:00","M3 Money Supply (YoY)","","","8.400  %","1"
"United States","20150114 13:30:00","Import Price Index (YoY)","","","-2.300  %","1"
"United States","20150114 13:30:00","Export Price Index (MoM)","","-1.000  %","-1.000  %","1"
"United States","20150114 13:30:00","Export Price Index (YoY)","","","-1.900  %","1"
"United States","20150114 13:30:00","Import Price Index (MoM)","","-2.900  %","-1.500  %","1"
"United States","20150114 13:30:00","Retail Sales (MoM)","","-0.100  %","0.700  %","3"
"United States","20150114 13:30:00","Retail Sales ex Autos (MoM)","","0.000  %","0.500  %","2"
"United Kingdom","20150114 14:15:00","BOE's Governor Carney speech","","","","3"
"United States","20150114 15:00:00","Business Inventories","","0.200  %","0.200  %","2"
"United States","20150114 15:30:00","EIA Crude Oil Stocks change","",""," -3.062 ","1"
"United States","20150114 18:00:00","30-Year Bond Auction","","","2.848  %","1"
"United States","20150114 18:00:00","Fed's Beige Book","","","","2"
"New Zealand","20150114 21:00:00","REINZ House Price Index (MoM)","","","3.300  %","2"
"New Zealand","20150114 21:45:00","Food Price Index (MoM)","","","-0.500  %","1"
"Japan","20150114 23:50:00","Domestic Corporate Goods Price Index (YoY)","","2.100  %","2.700  %","1"
"Japan","20150114 23:50:00","Domestic Corporate Goods Price Index (MoM)","","-0.300  %","-0.200  %","1"
"Japan","20150114 23:50:00","Machinery Orders (YoY)","","-5.800  %","-4.900  %","2"
"Japan","20150114 23:50:00","Machinery Orders (MoM)","","5.000  %","-6.400  %","2"
"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20150115 00:01:00","RICS Housing Price Balance","","10.000  %","13.000  %","1"
"Australia","20150115 00:30:00","Employment Change s.a.",""," 3.800 "," 42.700 ","2"
"Australia","20150115 00:30:00","Fulltime employment","",""," 1.800 ","2"
"Australia","20150115 00:30:00","Unemployment Rate s.a.","","6.300  %","6.300  %","2"
"China","20150115 02:00:00","New Loans",""," 852.700 "," 852.700 ","2"
"Poland","20150115 13:00:00","Consumer Price Index (YoY)","","","-0.600  %","1"
"United States","20150115 13:30:00","Initial Jobless Claims","",""," 294.000 ","2"
"United States","20150115 13:30:00","Continuing Jobless Claims","",""," 2.452 ","2"
"United States","20150115 13:30:00","NY Empire State Manufacturing Index",""," 5.000 "," -3.580 ","1"
"United States","20150115 13:30:00","Producer Price Index (YoY)","","1.000  %","1.400  %","2"
"United States","20150115 13:30:00","Producer Price Index (MoM)","","-0.400  %","-0.200  %","1"
"United States","20150115 13:30:00","Producer Price Index ex Food & Energy (MoM)","","0.100  %","0.000  %","1"
"United States","20150115 13:30:00","Producer Price Index ex Food & Energy (YoY)","","1.900  %","1.800  %","1"
"United States","20150115 15:00:00","Philadelphia Fed Manufacturing Survey",""," 20.000 "," 24.500 ","2"
"United States","20150115 15:30:00","EIA Natural Gas Storage change","",""," -131.000 ","1"
"Peru","20150115 16:00:00","Gross Domestic Product","","","2.370  %","1"
"Germany","20150115 16:15:00","German Buba President Weidmann speech","","","","2"
"Chile","20150115 21:00:00","BCCH Interest Rate","","","3.000  %","1"
"Japan","20150115 23:50:00","Foreign bond investment","","","¥ 19.700 ","2"
"Japan","20150115 23:50:00","Foreign investment in Japan stocks","","","¥ -40.700 ","2"
"Japan","20150115 23:50:00","Tertiary Industry Index (MoM)","","0.300  %","-0.200  %","2"
"country","date","name","actual","consensus","previous","volatility"
"Germany","20150116 07:00:00","Consumer Price Index (YoY)","","0.200  %","0.600  %","2"
"Germany","20150116 07:00:00","Consumer Price Index (MoM)","","0.000  %","0.000  %","2"
"Germany","20150116 07:00:00","Harmonised Index of Consumer Prices (MoM)","","0.100  %","0.000  %","2"
"Germany","20150116 07:00:00","Harmonised Index of Consumer Prices (YoY)","","0.100  %","0.500  %","2"
"Switzerland","20150116 08:15:00","Real Retail Sales (YoY)","","","0.300  %","2"
"European Monetary Union","20150116 10:00:00","Consumer Price Index - Core (YoY)","","0.800  %","0.700  %","2"
"European Monetary Union","20150116 10:00:00","Consumer Price Index (YoY)","","-0.200  %","0.300  %","2"
"Poland","20150116 13:00:00","Net Inflation","","","0.400  %","1"
"United States","20150116 13:30:00","Consumer Price Index (YoY)","","0.700  %","1.300  %","3"
"United States","20150116 13:30:00","Consumer Price Index (MoM)","","-0.400  %","-0.300  %","2"
"United States","20150116 13:30:00","Consumer Price Index Core s.a","",""," 239.330 ","1"
"United States","20150116 13:30:00","Consumer Price Index Ex Food & Energy (MoM)","","0.100  %","0.100  %","2"
"United States","20150116 13:30:00","Consumer Price Index Ex Food & Energy (YoY)","","1.700  %","1.700  %","3"
"United States","20150116 13:30:00","Consumer Price Index n.s.a (MoM)",""," 234.700 "," 236.150 ","1"
"Mexico","20150116 14:00:00","Jobless Rate","","","4.530  %","1"
"Mexico","20150116 14:00:00","Jobless Rate s.a","","","4.710  %","1"
"United States","20150116 14:15:00","Industrial Production (MoM)","","0.000  %","1.300  %","2"
"United States","20150116 14:15:00","Capacity Utilization","","80.000  %","80.100  %","2"
"United States","20150116 14:55:00","Reuters/Michigan Consumer Sentiment Index",""," 94.100 "," 93.600 ","2"
"Peru","20150116 15:00:00","Trade balance","",""," -309.000 ","1"
"United States","20150116 16:00:00","FOMC Member Williams speech","","","","1"
"Argentina","20150116 19:00:00","Consumer Price Index (MoM)","","","1.100  %","1"
"United States","20150116 21:00:00","Net Long-Term TIC Flows","","$ 27.300 ","$ -1.400 ","2"
"United States","20150116 21:00:00","Total Net TIC Flows","","","$ 178.400 ","1"
"Colombia","20150116 22:00:00","Industrial ouput (YoY)","",""," 0.300 ","1"
"Colombia","20150116 22:00:00","Retail Sales (YoY)","",""," 11.300 ","1"
"country","date","name","actual","consensus","previous","volatility"
"United States","20150117 13:50:00","Fed's Lockhart speech","","","","1"
"country","date","name","actual","consensus","previous","volatility"
"China","20150118 01:30:00","House Price Index ","","","-3.700  %","2"
"South Korea","20150118 21:00:00","Producer Price Index Growth","","","-0.300  %","1"
"South Korea","20150118 21:00:00","Producer Price Index Growth (YoY)","","","-0.900  %","1"
"Australia","20150118 23:30:00","TD Securities Inflation (YoY)","","","2.200  %","1"
"Australia","20150118 23:30:00","TD Securities Inflation (MoM)","","","0.100  %","1"
"country","date","name","actual","consensus","previous","volatility"
"Japan","20150119 04:30:00","Industrial Production (YoY)","","","-0.800  %","2"
"Japan","20150119 05:00:00","Consumer Confidence Index","",""," 37.700 ","2"
"Canada","20150119 13:30:00","Foreign portfolio investment in Canadian securities","","","$ 9.530 ","1"
"Canada","20150119 13:30:00","Canadian portfolio investment in foreign securities","","","$ 0.290 ","1"
"New Zealand","20150119 21:00:00","NZIER Business Confidence (QoQ)","","","19.000  %","1"
"country","date","name","actual","consensus","previous","volatility"
"China","20150120 02:00:00","Gross Domestic Product (YoY)","","7.200  %","7.300  %","2"
"China","20150120 02:00:00","Gross Domestic Product (QoQ)","","1.700  %","1.900  %","2"
"China","20150120 02:00:00","Industrial Production (YoY)","","7.400  %","7.200  %","2"
"China","20150120 02:00:00","NBS Press Conference","","","","2"
"China","20150120 02:00:00","Retail Sales (YoY)","","11.700  %","11.700  %","2"
"Germany","20150120 10:00:00","ZEW Survey - Economic Sentiment",""," 40.000 "," 34.900 ","2"
"Germany","20150120 10:00:00","ZEW Survey - Current Situation",""," 14.900 "," 10.000 ","2"
"European Monetary Union","20150120 10:00:00","ZEW Survey - Economic Sentiment",""," 37.600 "," 31.800 ","2"
"Poland","20150120 13:00:00","Corporate Sector Wages","","","2.700  %","1"
"Canada","20150120 13:30:00","Manufacturing Shipments (MoM)","","-0.600  %","-0.600  %","1"
"United States","20150120 13:55:00","Redbook index (YoY)","","","3.800  %","1"
"United States","20150120 13:55:00","Redbook index (MoM)","","","-3.200  %","1"
"Belgium","20150120 14:00:00","Consumer Confidence Index","",""," -12.000 ","1"
"United States","20150120 15:00:00","FOMC Member Powell Speech","","","","1"
"United States","20150120 15:00:00","NAHB Housing Market Index",""," 58.000 "," 57.000 ","2"
"United States","20150120 16:30:00","3-Month Bill Auction","","","0.025  %","1"
"United States","20150120 16:30:00","6-Month Bill Auction","","","0.085  %","1"
"New Zealand","20150120 21:45:00","Consumer Price Index (YoY)","","0.900  %","1.000  %","3"
"New Zealand","20150120 21:45:00","Consumer Price Index (QoQ)","","0.000  %","0.300  %","2"
"Australia","20150120 23:30:00","Westpac Consumer Confidence","","","-5.700  %","1"
"Australia","20150120 23:30:00","Westpac Consumer Confidence Index","",""," 91.100 ","1"
"country","date","name","actual","consensus","previous","volatility"
"China","20150120 02:00:00","Gross Domestic Product (YoY)","7.300  %","7.200  %","7.300  %","2"
"China","20150120 02:00:00","Gross Domestic Product (QoQ)","1.500  %","1.700  %","1.900  %","2"
"China","20150120 02:00:00","Industrial Production (YoY)","7.900  %","7.400  %","7.200  %","2"
"China","20150120 02:00:00","NBS Press Conference","","","","2"
"China","20150120 02:00:00","Retail Sales (YoY)","11.900  %","11.700  %","11.700  %","2"
"Germany","20150120 10:00:00","ZEW Survey - Economic Sentiment"," 48.400 "," 40.000 "," 34.900 ","2"
"Germany","20150120 10:00:00","ZEW Survey - Current Situation"," 22.400 "," 14.900 "," 10.000 ","2"
"European Monetary Union","20150120 10:00:00","ZEW Survey - Economic Sentiment"," 45.200 "," 37.600 "," 31.800 ","2"
"Poland","20150120 13:00:00","Corporate Sector Wages","3.700  %","","2.700  %","1"
"Canada","20150120 13:30:00","Manufacturing Shipments (MoM)","-1.400  %","-0.700  %","-1.100  %","1"
"Belgium","20150120 14:00:00","Consumer Confidence Index"," -9.000 ",""," -12.000 ","1"
"United States","20150120 15:00:00","FOMC Member Powell Speech","","","","1"
"United States","20150120 15:00:00","NAHB Housing Market Index",""," 58.000 "," 57.000 ","2"
"United States","20150120 16:30:00","3-Month Bill Auction","","","0.025  %","1"
"United States","20150120 16:30:00","6-Month Bill Auction","","","0.085  %","1"
"New Zealand","20150120 21:45:00","Consumer Price Index (YoY)","","0.900  %","1.000  %","3"
"New Zealand","20150120 21:45:00","Consumer Price Index (QoQ)","","0.000  %","0.300  %","2"
"Australia","20150120 23:30:00","Westpac Consumer Confidence","","","-5.700  %","1"
"Australia","20150120 23:30:00","Westpac Consumer Confidence Index","",""," 91.100 ","1"
"country","date","name","actual","consensus","previous","volatility"
"United States","20150121 02:00:00","President Obama speech","","","","2"
"Japan","20150121 03:00:00","BoJ Monetary Policy Statement ","","","","2"
"Japan","20150121 04:30:00","All Industry Activity Index (MoM)","0.100  %","","-0.100  %","2"
"Japan","20150121 05:00:00","Leading Economic Index"," 103.900 ",""," 104.500 ","2"
"Japan","20150121 05:00:00","Coincident Index"," 109.200 ",""," 109.900 ","2"
"Japan","20150121 06:30:00","BoJ Press Conference","","","","2"
"United Kingdom","20150121 09:30:00","Bank of England Minutes","","","","2"
"United Kingdom","20150121 09:30:00","BOE MPC Vote Cut"," 0.000 "," 0.000 "," 0.000 ","2"
"European Monetary Union","20150121 09:30:00","BOE MPC Vote Cut"," 0.000 "," 0.000 "," 0.000 ","2"
"United Kingdom","20150121 09:30:00","BOE MPC Vote Hike"," 0.000 "," 2.000 "," 2.000 ","2"
"European Monetary Union","20150121 09:30:00","BOE MPC Vote Hike"," 0.000 "," 2.000 "," 2.000 ","2"
"United Kingdom","20150121 09:30:00","BOE MPC Vote Unchanged"," 9.000 "," 7.000 "," 7.000 ","2"
"European Monetary Union","20150121 09:30:00","BOE MPC Vote Unchanged"," 9.000 "," 7.000 "," 7.000 ","2"
"United Kingdom","20150121 09:30:00","Claimant Count Change"," -29.700 K"," -25.000 K"," -29.600 K","2"
"United Kingdom","20150121 09:30:00","Average Earnings excluding Bonus (3Mo/Yr)","1.800  %","1.900  %","1.600  %","2"
"United Kingdom","20150121 09:30:00","Average Earnings including Bonus (3Mo/Yr)","1.700  %","1.700  %","1.400  %","2"
"United Kingdom","20150121 09:30:00","Claimant Count Rate","2.600  %","","2.700  %","2"
"United Kingdom","20150121 09:30:00","ILO Unemployment Rate (3M)","5.800  %","5.900  %","6.000  %","2"
"Switzerland","20150121 10:00:00","ZEW Survey - Expectations"," -10.800 ",""," -4.900 ","2"
"United States","20150121 12:00:00","MBA Mortgage Applications","14.200  %","","49.100  %","2"
"Poland","20150121 13:00:00","Industrial Output (YoY)","8.400  %","","0.300  %","1"
"Poland","20150121 13:00:00","Producer Price Index (YoY)","-2.500  %","","-1.600  %","1"
"United States","20150121 13:30:00","Building Permits (MoM)"," 1.032 M"," 1.055 M"," 1.052 M","2"
"United States","20150121 13:30:00","Housing Starts (MoM)"," 1.089 M"," 1.040 M"," 1.043 M","2"
"Canada","20150121 13:30:00","Wholesale Sales (MoM)","-0.300  %","-0.100  %","0.100  %","1"
"United States","20150121 13:55:00","Redbook index (YoY)","3.000  %","","3.800  %","1"
"United States","20150121 13:55:00","Redbook index (MoM)","-3.500  %","","-3.200  %","1"
"Canada","20150121 15:00:00","Bank of Canada Monetary Policy Report","","","","3"
"Canada","20150121 15:00:00","BoC Interest Rate Decision","0.750  %","1.000  %","1.000  %","3"
