"Switzerland","20160107 08:00:00","Foreign Currency Reserves","","","","1"
"Italy","20160107 09:00:00","Unemployment","","","","2"
"Italy","20160107 10:00:00","10-y Bond Auction","","","","1"
"Italy","20160107 10:00:00","5-y Bond Auction","","","","1"
"Spain","20160107 10:00:00","10-y Obligaciones Auction","","","","1"
"European Monetary Union","20160107 10:00:00","Unemployment Rate","","","","2"
"European Monetary Union","20160107 10:00:00","Consumer Confidence","","","","1"
"European Monetary Union","20160107 10:00:00","Services Sentiment","","","","1"
"European Monetary Union","20160107 10:00:00","Business Climate","","","","1"
"European Monetary Union","20160107 10:00:00","Economic Sentiment Indicator","","","","1"
"European Monetary Union","20160107 10:00:00","Industrial Confidence","","","","1"
"European Monetary Union","20160107 10:00:00","Retail Sales (YoY)","","","","1"
"European Monetary Union","20160107 10:00:00","Retail Sales (MoM)","","","","1"
"France","20160107 10:00:00","10-y Bond Auction","","","","1"
"United States","20160107 12:30:00","Challenger Job Cuts (YoY)","","","","1"
"European Monetary Union","20160107 12:30:00","ECB Monetary Policy Meeting Accounts","","","","3"
"Canada","20160107 13:10:00","BoC Governor Poloz Speech","","","","3"
"United States","20160107 13:30:00","Initial Jobless Claims","","","","2"
"United States","20160107 13:30:00","Continuing Jobless Claims","","","","2"
"Canada","20160107 15:00:00","Ivey Purchasing Managers Index s.a","","","","2"
"Canada","20160107 15:00:00","Ivey Purchasing Managers Index","","","","1"
"United States","20160107 15:30:00","EIA Natural Gas Storage change","","","","1"
"Australia","20160107 22:30:00","AiG Performance of Construction Index","","","","2"
"Japan","20160107 23:50:00","JP Foreign Reserves","","","","1"
"country","date","name","actual","consensus","previous","volatility"
"Australia","20160108 00:30:00","Retail Sales s.a. (MoM)","","","","2"
"Japan","20160108 01:30:00","Labor Cash Earnings (YoY)","","","","1"
"Japan","20160108 05:00:00","Leading Economic Index","","","","2"
"Japan","20160108 05:00:00","Coincident Index","","","","2"
"Japan","20160108 06:30:00",""BOJ Deputy Governor Nakaso Speech "","","","","1"
"Switzerland","20160108 06:45:00","Unemployment Rate s.a (MoM)","","","","3"
"Germany","20160108 07:00:00","Industrial Production n.s.a. w.d.a. (YoY)","","","","1"
"Germany","20160108 07:00:00","Industrial Production s.a. (MoM)","","","","1"
"Germany","20160108 07:00:00","Imports (MoM)","","","","2"
"Germany","20160108 07:00:00","Current Account n.s.a.","","","","2"
"Germany","20160108 07:00:00","Trade Balance s.a.","","","","2"
"Germany","20160108 07:00:00","Exports (MoM)","","","","2"
" EUR"","20160108 07:45:00",""Exports","","","","France"
" EUR"","20160108 07:45:00",""Imports","","","","France"
"France","20160108 07:45:00","Trade Balance EUR","","","","1"
"France","20160108 07:45:00","Industrial Output (MoM)","","","","1"
"Switzerland","20160108 08:15:00","Consumer Price Index (YoY)","","","","2"
"Switzerland","20160108 08:15:00","Consumer Price Index (MoM)","","","","2"
"United Kingdom","20160108 09:30:00","Total Trade Balance","","","","1"
"United Kingdom","20160108 09:30:00","Goods Trade Balance","","","","1"
"United Kingdom","20160108 09:30:00","Trade Balance; non-EU","","","","1"
"Greece","20160108 10:00:00","Industrial Production (YoY)","","","","1"
"United States","20160108 13:30:00","Unemployment Rate","","","","3"
"United States","20160108 13:30:00","Nonfarm Payrolls","","","","3"
"United States","20160108 13:30:00","Average Weekly Hours","","","","2"
"United States","20160108 13:30:00","Average Hourly Earnings (YoY)","","","","1"
"United States","20160108 13:30:00","Labor Force Participation Rate","","","","2"
"United States","20160108 13:30:00","Average Hourly Earnings (MoM)","","","","1"
"Canada","20160108 13:30:00","Building Permits (MoM)","","","","1"
"Canada","20160108 13:30:00","Participation rate","","","","3"
"Canada","20160108 13:30:00","Unemployment Rate","","","","3"
"Canada","20160108 13:30:00","Net Change in Employment","","","","3"
"United States","20160108 15:00:00","Wholesale Inventories","","","","1"
"United States","20160108 20:00:00","Consumer Credit Change","","","","2"
"country","date","name","actual","consensus","previous","volatility"
"China","20160109 01:30:00","Producer Price Index (YoY)","","","","2"
"China","20160109 01:30:00","Consumer Price Index (MoM)","","","","2"
"China","20160109 01:30:00","Consumer Price Index (YoY)","","","","2"
"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20160110 21:45:00","Building Permits s.a. (MoM)","","","","2"
"country","date","name","actual","consensus","previous","volatility"
"Japan","20160111 00:00:00","Coming-of-Age Day","","","","0"
"Australia","20160111 00:30:00","ANZ Job Advertisements","","","","1"
"China","20160111 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20160111 02:00:00","New Loans","","","","1"
"Spain","20160111 08:00:00","Industrial Output Cal Adjusted (YoY)","","","","1"
"Switzerland","20160111 08:15:00","Real Retail Sales (YoY)","","","","3"
"European Monetary Union","20160111 09:30:00","Sentix Investor Confidence","","","","1"
"Canada","20160111 13:15:00","Housing Starts s.a (YoY)","","","","2"
"United States","20160111 15:00:00","Labor Market Conditions Index","","","","2"
"Canada","20160111 15:30:00","Bank of Canada Business Outlook Survey","","","","2"
"United States","20160111 16:30:00","3-Month Bill Auction","","","","1"
"United States","20160111 16:30:00","6-Month Bill Auction","","","","1"
"United States","20160111 17:40:00","Fed's Lockhart speech","","","","1"
"Japan","20160111 23:50:00","Bank lending (YoY)","","","","1"
"Japan","20160111 23:50:00","Current Account n.s.a.","","","","1"
"Japan","20160111 23:50:00","Trade Balance - BOP Basis","","","","1"
"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20160112 00:00:00","ANZ Commodity Price","","","","1"
"United Kingdom","20160112 00:01:00","BRC Retail Sales Monitor - All (YoY)","","","","2"
"China","20160112 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20160112 02:00:00","New Loans","","","","1"
"Japan","20160112 05:00:00","Consumer Confidence Index","","","","1"
"Japan","20160112 06:00:00","Eco Watchers Survey: Outlook","","","","2"
"Japan","20160112 06:00:00","Eco Watchers Survey: Current","","","","2"
"India","20160112 06:30:00","Trade Deficit Government","","","","1"
"United Kingdom","20160112 09:30:00","Industrial Production (MoM)","","","","2"
"United Kingdom","20160112 09:30:00","Industrial Production (YoY)","","","","2"
"United Kingdom","20160112 09:30:00","Manufacturing Production (MoM)","","","","2"
"United Kingdom","20160112 09:30:00","Manufacturing Production (YoY)","","","","2"
"United States","20160112 10:30:00","Fed's Stanley Fischer speech","","","","2"
"Japan","20160112 10:30:00","Bank of Japan Governor Kuroda Speech","","","","3"
"United States","20160112 11:00:00","NFIB Business Optimism Index","","","","1"
"India","20160112 12:00:00","Manufacturing Output","","","","1"
"India","20160112 12:00:00","Industrial Output","","","","1"
"India","20160112 12:00:00","Cumulative Industrial Output","","","","1"
"Canada","20160112 13:30:00","Manufacturing Shipments (MoM)","","","","1"
"United States","20160112 13:55:00","Redbook index (MoM)","","","","1"
"United States","20160112 13:55:00","Redbook index (YoY)","","","","1"
"United States","20160112 15:00:00","JOLTS Job Openings","","","","1"
"United States","20160112 15:00:00","IBD/TIPP Economic Optimism (MoM)","","","","1"
"United Kingdom","20160112 15:00:00","NIESR GDP Estimate (3M)","","","","3"
"European Monetary Union","20160112 15:00:00","NIESR GDP Estimate (3M)","","","","2"
"United States","20160112 16:30:00","4-Week Bill Auction","","","","1"
"United States","20160112 18:00:00","3-Year Note Auction","","","","1"
"United States","20160112 20:15:00","Fed's Lacker speech","","","","1"
"Japan","20160112 23:50:00","Money Supply M2+CD (YoY)","","","","0"
"country","date","name","actual","consensus","previous","volatility"
"China","20160113 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20160113 02:00:00","Trade Balance","","","","2"
"China","20160113 02:00:00","Exports (YoY)","","","","1"
"China","20160113 02:00:00","Imports (YoY)","","","","1"
"China","20160113 02:00:00","New Loans","","","","1"
"United States","20160113 02:00:00","President Obama speech","","","","2"
"India","20160113 06:30:00","Trade Deficit Government","","","","1"
"France","20160113 07:45:00","Inflation ex-tobacco (MoM)","","","","2"
"France","20160113 07:45:00","Consumer Price Index (EU norm) final (MoM)","","","","2"
"France","20160113 07:45:00","Consumer Price Index (EU norm) final (YoY)","","","","2"
"European Monetary Union","20160113 08:00:00","Non-monetary policy's ECB meeting","","","","3"
"Germany","20160113 10:00:00","10-y Bond Auction","","","","2"
"Greece","20160113 10:00:00","Consumer Price Index (YoY)","","","","1"
"Greece","20160113 10:00:00","Consumer Price Index - Harmonized (YoY)","","","","1"
"European Monetary Union","20160113 10:00:00","Industrial Production s.a. (MoM)","","","","2"
"European Monetary Union","20160113 10:00:00","Industrial Production w.d.a. (YoY)","","","","2"
"Portugal","20160113 11:00:00","Consumer Price Index (YoY)","","","","1"
"Portugal","20160113 11:00:00","Consumer Price Index (MoM)","","","","1"
"United States","20160113 12:00:00","MBA Mortgage Applications","","","","1"
"United States","20160113 13:00:00","Federal Reserve Bank of Boston President Rosengren Speech","","","","1"
"United States","20160113 15:30:00","EIA Crude Oil Stocks change","","","","1"
"United States","20160113 17:30:00","Fed's Evans Speech","","","","1"
"United States","20160113 18:00:00","10-Year Note Auction","","","","2"
"United States","20160113 19:00:00","Monthly Budget Statement","","","","2"
"United States","20160113 19:00:00","Fed's Beige Book","","","","2"
"New Zealand","20160113 21:45:00","Electronic Card Retail Sales (YoY)","","","","2"
"New Zealand","20160113 21:45:00","Electronic Card Retail Sales  (MoM)","","","","2"
"Japan","20160113 23:50:00","Domestic Corporate Goods Price Index (MoM)","","","","1"
"Japan","20160113 23:50:00","Domestic Corporate Goods Price Index (YoY)","","","","1"
"Japan","20160113 23:50:00","Machinery Orders (MoM)","","","","1"
"Japan","20160113 23:50:00","Machinery Orders (YoY)","","","","1"
"country","date","name","actual","consensus","previous","volatility"
"Australia","20160114 00:30:00","Employment Change s.a.","","","","3"
"Australia","20160114 00:30:00","Part-time employment","","","","2"
"Australia","20160114 00:30:00","Fulltime employment","","","","2"
"Australia","20160114 00:30:00","Participation Rate","","","","2"
"Australia","20160114 00:30:00","Unemployment Rate s.a.","","","","3"
"China","20160114 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20160114 02:00:00","New Loans","","","","1"
"Japan","20160114 06:00:00","Machine Tool Orders (YoY)","","","","1"
"India","20160114 06:30:00","Trade Deficit Government","","","","1"
"India","20160114 06:30:00","WPI Inflation","","","","1"
"Germany","20160114 09:00:00","Real GDP Growth","","","","1"
"Italy","20160114 09:00:00","Industrial Output s.a. (MoM)","","","","1"
"Italy","20160114 09:00:00","Industrial Output w.d.a (YoY)","","","","1"
"Spain","20160114 10:00:00","10-y Obligaciones Auction","","","","1"
"United Kingdom","20160114 12:00:00","BoE Asset Purchase Facility","","","","3"
"European Monetary Union","20160114 12:00:00","BoE Asset Purchase Facility","","","","2"
"United Kingdom","20160114 12:00:00","BoE Interest Rate Decision","","","","3"
"European Monetary Union","20160114 12:00:00","BoE Interest Rate Decision","","","","2"
"United Kingdom","20160114 12:00:00","Monetary Policy Summary","","","","3"
"European Monetary Union","20160114 12:00:00","Monetary Policy Summary","","","","2"
"United Kingdom","20160114 12:00:00","BOE MPC Vote Cut","","","","3"
"European Monetary Union","20160114 12:00:00","BOE MPC Vote Cut","","","","2"
"United Kingdom","20160114 12:00:00","BOE MPC Vote Unchanged","","","","3"
"European Monetary Union","20160114 12:00:00","BOE MPC Vote Unchanged","","","","2"
"United Kingdom","20160114 12:00:00","BOE MPC Vote Hike","","","","3"
"European Monetary Union","20160114 12:00:00","BOE MPC Vote Hike","","","","2"
"European Monetary Union","20160114 12:30:00","ECB Monetary Policy Meeting Accounts","","","","3"
"European Monetary Union","20160114 13:00:00","Eurogroup meeting","","","","2"
"United States","20160114 13:30:00","Continuing Jobless Claims","","","","2"
"United States","20160114 13:30:00","Initial Jobless Claims","","","","2"
"United States","20160114 13:30:00","Import Price Index (YoY)","","","","1"
"United States","20160114 13:30:00","Export Price Index (MoM)","","","","1"
"United States","20160114 13:30:00","Export Price Index (YoY)","","","","1"
"United States","20160114 13:30:00","Import Price Index (MoM)","","","","1"
"United States","20160114 13:30:00","Fed's Bullard speech","","","","1"
"Canada","20160114 13:30:00","New Housing Price Index (YoY)","","","","2"
"Canada","20160114 13:30:00","New Housing Price Index (MoM)","","","","2"
"United States","20160114 15:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20160114 18:00:00","30-Year Bond Auction","","","","1"
"New Zealand","20160114 21:45:00","Food Price Index (MoM)","","","","1"
"Japan","20160114 23:50:00","Foreign bond investment","","","","2"
"Japan","20160114 23:50:00","Foreign investment in Japan stocks","","","","2"
"country","date","name","actual","consensus","previous","volatility"
"Australia","20160115 00:30:00","Home Loans","","","","2"
"Australia","20160115 00:30:00","Investment Lending for Homes","","","","2"
"China","20160115 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20160115 02:00:00","New Loans","","","","1"
"India","20160115 06:30:00","Trade Deficit Government","","","","1"
"France","20160115 07:45:00","Budget","","","","1"
"Spain","20160115 08:00:00","Consumer Price Index (MoM)","","","","1"
"Spain","20160115 08:00:00","HICP (YoY)","","","","1"
"Spain","20160115 08:00:00","HICP (MoM)","","","","1"
"Spain","20160115 08:00:00","Consumer Price Index (YoY)","","","","1"
"Italy","20160115 09:00:00","Consumer Price Index (YoY)","","","","1"
"Italy","20160115 09:00:00","Consumer Price Index (MoM)","","","","1"
"Italy","20160115 09:00:00","Consumer Price Index (EU Norm) (MoM)","","","","1"
"Italy","20160115 09:00:00","Consumer Price Index (EU Norm) (YoY)","","","","1"
"United Kingdom","20160115 09:30:00","BOE Credit Conditions Survey","","","","1"
"European Monetary Union","20160115 10:00:00","Trade Balance n.s.a.","","","","1"
"European Monetary Union","20160115 10:00:00","Trade Balance s.a.","","","","1"
"United States","20160115 13:30:00","NY Empire State Manufacturing Index","","","","1"
"United States","20160115 13:30:00","Retail Sales ex Autos (MoM)","","","","3"
"United States","20160115 13:30:00","Retail control","","","","3"
"United States","20160115 13:30:00","Retail Sales (MoM)","","","","3"
"United States","20160115 13:30:00","Producer Price Index (MoM)","","","","1"
"United States","20160115 13:30:00","Producer Price Index ex Food & Energy (YoY)","","","","1"
"United States","20160115 13:30:00","Producer Price Index (YoY)","","","","1"
"United States","20160115 13:30:00","Producer Price Index ex Food & Energy (MoM)","","","","1"
"United States","20160115 14:00:00","Fed's William Dudley speech","","","","1"
"United States","20160115 14:15:00","Capacity Utilization","","","","2"
"United States","20160115 14:15:00","Industrial Production (MoM)","","","","2"
"United States","20160115 15:00:00","Reuters/Michigan Consumer Sentiment Index","","","","1"
"United States","20160115 15:00:00","Business Inventories","","","","1"
"European Monetary Union","20160115 15:00:00","EcoFin Meeting","","","","2"
"country","date","name","actual","consensus","previous","volatility"
"country","date","name","actual","consensus","previous","volatility"
"Australia","20160117 23:30:00","TD Securities Inflation (YoY)","","","","2"
"Australia","20160117 23:30:00","TD Securities Inflation (MoM)","","","","2"
"country","date","name","actual","consensus","previous","volatility"
"United States","20160118 00:00:00","Martin L. King's Birthday","","","","0"
"United Kingdom","20160118 00:01:00","Rightmove House Price Index (YoY)","","","","1"
"United Kingdom","20160118 00:01:00","Rightmove House Price Index (MoM)","","","","1"
"Australia","20160118 00:30:00","New Motor Vehicle Sales (YoY)","","","","1"
"Australia","20160118 00:30:00","New Motor Vehicle Sales (MoM)","","","","1"
"China","20160118 01:30:00",""House Price Index "","","","","1"
"Japan","20160118 04:30:00","Tertiary Industry Index (MoM)","","","","2"
"Japan","20160118 04:30:00","Industrial Production (MoM)","","","","2"
"Japan","20160118 04:30:00","Industrial Production (YoY)","","","","2"
"Japan","20160118 04:30:00","Capacity Utilization","","","","1"
"India","20160118 06:30:00","Trade Deficit Government","","","","1"
"Italy","20160118 09:00:00","Trade Balance EU","","","","1"
"Italy","20160118 09:00:00","Global Trade Balance","","","","1"
"Germany","20160118 11:00:00","German Buba Monthly Report","","","","1"
"New Zealand","20160118 21:00:00","NZIER Business Confidence (QoQ)","","","","2"
"country","date","name","actual","consensus","previous","volatility"
"China","20160119 02:00:00","Retail Sales (YoY)","","","","2"
"China","20160119 02:00:00","Industrial Production (YoY)","","","","2"
"China","20160119 02:00:00","Urban investment (YTD) (YoY)","","","","1"
"China","20160119 02:00:00","Gross Domestic Product (YoY)","","","","3"
"China","20160119 02:00:00","Gross Domestic Product (QoQ)","","","","3"
"Germany","20160119 07:00:00","Harmonised Index of Consumer Prices (MoM)","","","","2"
"Germany","20160119 07:00:00","Consumer Price Index (YoY)","","","","2"
"Germany","20160119 07:00:00","Harmonised Index of Consumer Prices (YoY)","","","","2"
"Germany","20160119 07:00:00","Consumer Price Index (MoM)","","","","2"
"Switzerland","20160119 08:15:00","Producer and Import Prices (MoM)","","","","2"
"Switzerland","20160119 08:15:00","Producer and Import Prices (YoY)","","","","2"
"European Monetary Union","20160119 09:00:00","Current Account n.s.a","","","","1"
"European Monetary Union","20160119 09:00:00","Current Account s.a","","","","1"
"United Kingdom","20160119 09:30:00","Retail Price Index (YoY)","","","","1"
"United Kingdom","20160119 09:30:00","Retail Price Index (MoM)","","","","1"
"United Kingdom","20160119 09:30:00","DCLG House Price Index (YoY)","","","","1"
"United Kingdom","20160119 09:30:00","Producer Price Index - Output (MoM) n.s.a","","","","2"
"United Kingdom","20160119 09:30:00","Producer Price Index - Output (YoY) n.s.a","","","","2"
"United Kingdom","20160119 09:30:00","PPI Core Output (MoM) n.s.a","","","","2"
"United Kingdom","20160119 09:30:00","Producer Price Index - Input (YoY) n.s.a","","","","2"
"United Kingdom","20160119 09:30:00","Producer Price Index - Input (MoM) n.s.a","","","","2"
"United Kingdom","20160119 09:30:00",""PPI Core Output (YoY) n.s.a "","","","","2"
"United Kingdom","20160119 09:30:00","Consumer Price Index (YoY)","","","","2"
"United Kingdom","20160119 09:30:00","Consumer Price Index (MoM)","","","","2"
"United Kingdom","20160119 09:30:00","Core Consumer Price Index (YoY)","","","","2"
"Germany","20160119 10:00:00","ZEW Survey - Economic Sentiment","","","","2"
"Germany","20160119 10:00:00","ZEW Survey - Current Situation","","","","2"
"Spain","20160119 10:00:00","12-Month Letras Auction","","","","1"
"Spain","20160119 10:00:00","6-Month Letras Auction","","","","1"
"European Monetary Union","20160119 10:00:00","Consumer Price Index (YoY)","","","","2"
"European Monetary Union","20160119 10:00:00","Consumer Price Index (MoM)","","","","2"
"European Monetary Union","20160119 10:00:00","Consumer Price Index - Core (MoM)","","","","2"
"European Monetary Union","20160119 10:00:00","Consumer Price Index - Core (YoY)","","","","2"
"European Monetary Union","20160119 10:00:00","Construction Output w.d.a (YoY)","","","","1"
"European Monetary Union","20160119 10:00:00","Construction Output  s.a (MoM)","","","","1"
"European Monetary Union","20160119 10:00:00","ZEW Survey - Economic Sentiment","","","","2"
"United Kingdom","20160119 11:00:00","BOE's Governor Carney speech","","","","3"
"European Monetary Union","20160119 11:00:00","BOE's Governor Carney speech","","","","2"
"Canada","20160119 13:30:00","Canadian portfolio investment in foreign securities","","","","1"
"Canada","20160119 13:30:00","Foreign portfolio investment in Canadian securities","","","","1"
"United States","20160119 15:00:00","NAHB Housing Market Index","","","","2"
"New Zealand","20160119 15:00:00","GDT Price Index","","","","1"
"United States","20160119 16:30:00","3-Month Bill Auction","","","","1"
"United States","20160119 16:30:00","6-Month Bill Auction","","","","1"
"United States","20160119 21:00:00","Net Long-Term TIC Flows","","","","1"
"United States","20160119 21:00:00","Total Net TIC Flows","","","","1"
