Date Time,,,,Event,,Survey,Actual,Prior,Revised,Relevance,Ticker
01/07/2011 08:30,US,17),,Change in Nonfarm Payrolls,Dec,150000,103000,39000,137000,99.1803,NFP TCH Index
01/07/2011 08:30,US,18),,Change in Private Payrolls,Dec,178000,113000,50000,149000,25.4098,NFP PCH Index
01/07/2011 08:30,US,19),,Change in Manufact. Payrolls,Dec,5000,10000,-13000,24000,69.4262,USMMMNCH Index
01/07/2011 08:30,US,20),,Unemployment Rate,Dec,9.70%,9.40%,9.80%,--,89.2623,USURTOT Index
01/07/2011 08:30,US,21),,Average Hourly Earnings MoM,Dec,0.20%,0.10%,0%,--,22.9508,AHE MOM% Index
01/07/2011 08:30,US,22),,Average Hourly Earnings YoY,Dec,1.80%,1.80%,1.60%,1.70%,21.3115,AHE YOY% Index
01/07/2011 08:30,US,23),,Average Weekly Hours All Employees,Dec,34.3,34.3,34.3,34.2,20.4918,AWH TOTL Index
01/07/2011 15:00,US,24),,Consumer Credit,Nov,5.00E+08,1.35E+09,3.40E+09,8.78E+09,40.9836,CICRTOT Index
01/11/2011 07:30,US,25),,NFIB Small Business Optimism,Dec,94.5,92.6,93.2,--,58.1967,SBOITOTL Index
01/11/2011 10:00,US,26),,Wholesale Inventories MoM,Nov,1%,-0.20%,1.90%,2.10%,79.5082,MWINCHNG Index
01/11/2011 10:00,US,27),,JOLTS Job Openings,Nov,--,3248,3362,3328,18.0328,JOLTTOTL Index
01/11/2011 17:00,US,28),,ABC Consumer Confidence,9-Jan,--,-40,-45,--,0,ACNFCOMF Index
01/11/2011 17:00,US,29),,Bloomberg Consumer Comfort,9-Jan,--,-40,-45,27.7,62.2951,COMFCOMF Index
01/11/2011 19:22,US,30),,IBD/TIPP Economic Optimism,Jan,47,51.9,45.8,--,18.8525,ECONUSIB Index
01/12/2011 07:00,US,31),,MBA Mortgage Applications,7-Jan,--,2.20%,2.30%,--,92.623,MBAVCHNG Index
01/12/2011 08:30,US,32),,Import Price Index MoM,Dec,1.20%,1.10%,1.30%,1.70%,77.8689,IMP1CHNG Index
01/12/2011 08:30,US,33),,Import Price Index YoY,Dec,4.70%,4.80%,3.70%,4.10%,30.3279,IMP1YOY% Index
01/12/2011 14:00,US,34),,Monthly Budget Statement,Dec,-8.00E+10,-8.00E+10,-9.14E+10,-1.50E+11,75.4098,FDDSSD Index
01/12/2011 14:00,US,35),,Fed's Beige Book,,,,,,0,
01/13/2011 08:30,US,36),,Initial Jobless Claims,8-Jan,410000,445000,409000,418000,98.3607,INJCJC Index
01/13/2011 08:30,US,37),,Continuing Claims,1-Jan,4.09E+06,3.88E+06,4.10E+06,4.12E+06,68.8525,INJCSP Index
01/13/2011 08:30,US,38),,PPI MoM,Dec,0.80%,1.10%,0.80%,0.50%,82.7869,PPI CHNG Index
01/13/2011 08:30,US,39),,PPI Ex Food and Energy MoM,Dec,0.20%,0.20%,0.30%,0%,66.2295,PXFECHNG Index
01/13/2011 08:30,US,40),,PPI YoY,Dec,3.80%,4%,3.50%,3.40%,68.8525,PPI YOY Index
01/13/2011 08:30,US,41),,PPI Ex Food and Energy YoY,Dec,1.40%,1.30%,1.20%,--,67.2131,PPI XYOY Index
01/13/2011 08:30,US,42),,Trade Balance,Nov,-4.05E+10,-3.83E+10,-3.87E+10,-4.00E+10,83.6066,USTBTOT Index
01/14/2011 08:30,US,43),,CPI MoM,Dec,0.40%,0.50%,0.10%,0.20%,94.2623,CPI CHNG Index
01/14/2011 08:30,US,44),,CPI Ex Food and Energy MoM,Dec,0.10%,0.10%,0.10%,--,75.4098,CPUPXCHG Index
01/14/2011 08:30,US,45),,CPI YoY,Dec,1.30%,1.50%,1.10%,--,59.8361,CPI YOY Index
01/14/2011 08:30,US,46),,CPI Ex Food and Energy YoY,Dec,0.70%,0.80%,0.80%,--,46.7213,CPI XYOY Index
01/14/2011 08:30,US,47),,CPI Core Index SA,Dec,222.2,222.187,221.982,222.108,36.0656,CPUPAXFE Index
01/14/2011 08:30,US,48),,CPI Index NSA,Dec,219.1,219.179,218.803,--,31.9672,CPURNSA Index
01/14/2011 08:30,US,49),,Retail Sales Advance MoM,Dec,0.80%,0.60%,0.80%,0.60%,90.1639,RSTAMOM Index
01/14/2011 08:30,US,50),,Retail Sales Ex Auto MoM,Dec,0.70%,0.50%,1.20%,0.80%,63.1148,RSTAXMOM Index
01/14/2011 08:30,US,51),,Retail Sales Ex Auto and Gas,Dec,0.30%,0.40%,0.80%,0.70%,59.0164,RSTAXAG% Index
01/14/2011 09:15,US,52),,Industrial Production MoM,Dec,0.50%,0.80%,0.40%,0.20%,88.5246,IP CHNG Index
01/14/2011 09:15,US,53),,Capacity Utilization,Dec,75.60%,76%,75.20%,75.30%,61.9672,CPTICHNG Index
01/14/2011 09:55,US,54),,Univ. of Michigan Confidence,Jan P,75.5,72.7,74.5,--,93.4426,CONSSENT Index
01/14/2011 10:00,US,55),,Business Inventories,Nov,0.70%,0.20%,0.70%,1%,38.5246,MTIBCHNG Index
01/18/2011 08:30,US,56),,Empire Manufacturing,Jan,12.5,11.92,10.57,10.85,81.9672,EMPRGBCI Index
01/18/2011 09:00,US,57),,Total Net TIC Flows,Nov,--,3.90E+10,7.50E+09,1.70E+09,63.9344,FRNTTNET Index
01/18/2011 09:00,US,58),,Net Long-term TIC Flows,Nov,4.00E+10,8.51E+10,2.76E+10,2.94E+10,72.9508,FRNTTOTL Index
01/18/2011 10:00,US,59),,NAHB Housing Market Index,Jan,17,16,16,--,42.623,USHBMIDX Index
01/18/2011 17:00,US,60),,ABC Consumer Confidence,16-Jan,-40,-43,-40,--,0,ACNFCOMF Index
01/18/2011 17:00,US,61),,Bloomberg Consumer Comfort,16-Jan,-40,-43,-40,30,62.2951,COMFCOMF Index
01/19/2011 07:00,US,62),,MBA Mortgage Applications,14-Jan,--,5%,2.20%,--,92.623,MBAVCHNG Index
01/19/2011 08:30,US,63),,Housing Starts,Dec,550000,529000,555000,545000,89.3443,NHSPSTOT Index
01/19/2011 08:30,US,64),,Building Permits,Dec,554000,635000,530000,560000,62.541,NHSPATOT Index
01/19/2011 08:30,US,65),,Housing Starts MoM,Dec,-0.90%,-4.30%,3.90%,0.40%,24.5902,NHCHSTCH Index
01/19/2011 08:30,US,66),,Building Permits MoM,Dec,1.80%,16.70%,-4%,0.40%,22.1311,NHCHATCH Index
01/20/2011 08:30,US,67),,Continuing Claims,8-Jan,3.99E+06,3.86E+06,3.88E+06,3.91E+06,68.8525,INJCSP Index
01/20/2011 08:30,US,68),,Initial Jobless Claims,15-Jan,420000,404000,445000,439000,98.3607,INJCJC Index
01/20/2011 10:00,US,69),,Existing Home Sales,Dec,4.87E+06,5.28E+06,4.68E+06,4.02E+06,87.7049,ETSLTOTL Index
01/20/2011 10:00,US,70),,Existing Home Sales MoM,Dec,4.10%,12.30%,5.60%,5%,50,ETSLMOM Index
01/20/2011 10:00,US,71),,Leading Index,Dec,0.60%,1%,1.10%,0.90%,84.4262,LEI CHNG Index
01/20/2011 10:00,US,72),,Philadelphia Fed Business Outlook,Jan,20.8,19.3,24.3,16.1,77.0492,OUTFGAF Index
01/25/2011 09:00,US,73),,S&P/CS 20 City MoM SA,Nov,-0.80%,-0.54%,-0.99%,-0.64%,23.7705,SPCS20SM Index
01/25/2011 09:00,US,74),,S&P/CaseShiller 20-City Index NSA,Nov,--,143.85,145.32,145.24,54.0984,SPCS20 Index
01/25/2011 09:00,US,75),,S&P/CS Composite-20 YoY,Nov,-1.60%,-1.59%,-0.80%,-0.85%,47.541,SPCS20Y% Index
01/25/2011 10:00,US,76),,FHFA House Price Index MoM,Nov,0%,0%,0.70%,0%,69.6721,HPIMMOM% Index
01/25/2011 10:00,US,77),,Consumer Confidence Index,Jan,54,60.6,52.5,63.4,95.082,CONCCONF Index
01/25/2011 10:00,US,78),,Richmond Fed Manufact. Index,Jan,22,18,25,23,70.4918,RCHSINDX Index
01/25/2011 17:00,US,79),,ABC Consumer Confidence,23-Jan,-42,-44,-43,--,0,ACNFCOMF Index
01/25/2011 17:00,US,80),,Bloomberg Consumer Comfort,23-Jan,-42,-44,-43,28.3,62.2951,COMFCOMF Index
01/25/2011 21:00,US,81),,President Obama's State of the Union Address,,,,,,0,
01/26/2011 07:00,US,82),,MBA Mortgage Applications,21-Jan,--,-12.90%,5%,--,92.623,MBAVCHNG Index
01/26/2011 10:00,US,83),,New Home Sales,Dec,300000,329000,290000,287000,90.9836,NHSLTOT Index
01/26/2011 10:00,US,84),,New Home Sales MoM,Dec,3.50%,17.50%,5.50%,-1.40%,48.3607,NHSLCHNG Index
01/26/2011 14:15,US,85),,FOMC Rate Decision (Upper Bound),26-Jan,0.25%,0.25%,0.25%,--,97.541,FDTR Index
01/27/2011 08:30,US,86),,Chicago Fed Nat Activity Index,Dec,0.11,0.03,-0.46,-0.21,60.6557,CFNAI Index
01/27/2011 08:30,US,87),,Durable Goods Orders,Dec,1.50%,-2.50%,-1.30%,1.10%,91.8033,DGNOCHNG Index
01/27/2011 08:30,US,88),,Durables Ex Transportation,Dec,0.90%,0.50%,2.40%,6.50%,73.4426,DGNOXTCH Index
01/27/2011 08:30,US,89),,Cap Goods Orders Nondef Ex Air,Dec,1.30%,1.40%,2.60%,4.10%,56.5574,CGNOXAI% Index
01/27/2011 08:30,US,90),,Cap Goods Ship Nondef Ex Air,Dec,--,1.70%,1%,0.70%,55.7377,CGSHXAI% Index
01/27/2011 08:30,US,91),,Initial Jobless Claims,22-Jan,405000,454000,404000,428000,98.3607,INJCJC Index
01/27/2011 08:30,US,92),,Continuing Claims,15-Jan,3.87E+06,3.99E+06,3.86E+06,3.93E+06,68.8525,INJCSP Index
01/27/2011 10:00,US,93),,Pending Home Sales MoM,Dec,1%,2%,3.50%,3%,76.2295,USPHTMOM Index
01/27/2011 10:00,US,94),,Pending Home Sales NSA YoY,Dec,--,-3.60%,-2.40%,-2.80%,26.2295,USPHTYOY Index
01/28/2011 08:30,US,95),,Employment Cost Index,4Q,0.50%,0.40%,0.40%,--,73.7705,ECI SA% Index
01/28/2011 08:30,US,96),,GDP Annualized QoQ,4Q A,3.50%,3.20%,2.60%,--,96.7213,GDP CQOQ Index
01/28/2011 08:30,US,97),,Personal Consumption,4Q A,4%,4.40%,2.40%,--,67.7049,GDPCTOT% Index
01/28/2011 08:30,US,98),,GDP Price Index,4Q A,1.60%,0.30%,2.10%,--,77.377,GDP PIQQ Index
01/28/2011 08:30,US,99),,Core PCE QoQ,4Q A,0.40%,0.40%,0.50%,--,67.7049,GDPCPCEC Index
01/28/2011 09:55,US,100),,Univ. of Michigan Confidence,Jan F,73.3,74.2,72.7,74.2,93.4426,CONSSENT Index
01/31/2011 08:30,US,101),,Personal Income,Dec,0.40%,0.40%,0.30%,0.50%,85.2459,PITLCHNG Index
01/31/2011 08:30,US,102),,Personal Spending,Dec,0.50%,0.70%,0.40%,0.50%,85.2459,PCE CRCH Index
01/31/2011 08:30,US,103),,PCE Core MoM,Dec,0.10%,0%,0.10%,--,59.6721,PCE CMOM Index
01/31/2011 08:30,US,104),,PCE Core YoY,Dec,0.80%,0.70%,0.80%,1%,39.3443,PCE CYOY Index
01/31/2011 08:30,US,105),,PCE Deflator YoY,Dec,1.30%,1.20%,1%,1.20%,36.8852,PCE DEFY Index
01/31/2011 09:45,US,106),,Chicago Purchasing Manager,Jan,64.5,68.8,66.8,65.9,80.3279,CHPMINDX Index
01/31/2011 10:00,US,107),,ISM Milwaukee,Jan,--,57,62,--,31.1475,MAPMINDX Index
01/31/2011 10:30,US,108),,Dallas Fed Manf. Activity,Jan,15,10.9,12.8,16.6,61.4754,DFEDGBA Index
02/01/2011 10:00,US,109),,ISM Manufacturing,Jan,58,60.8,57,57.5,95.9016,NAPMPMI Index
02/01/2011 10:00,US,110),,ISM Prices Paid,Jan,73.5,81.5,72.5,--,71.3115,NAPMPRIC Index
02/01/2011 10:00,US,111),,Construction Spending MoM,Dec,0.10%,-2.50%,0.40%,-0.30%,78.6885,CNSTTMOM Index
02/01/2011 17:00,US,112),,ABC Consumer Confidence,30-Jan,-43,-41,-44,--,0,ACNFCOMF Index
02/01/2011 17:00,US,113),,Wards Domestic Vehicle Sales,Jan,9.42E+06,9.59E+06,9.46E+06,9.47E+06,35.2459,SAARDTOT Index
02/01/2011 17:00,US,114),,Wards Total Vehicle Sales,Jan,1.26E+07,1.25E+07,1.25E+07,1.24E+07,41.8033,SAARTOTL Index
02/01/2011 17:00,US,115),,Bloomberg Consumer Comfort,30-Jan,-43,-41,-44,28,62.2951,COMFCOMF Index
02/02/2011 07:00,US,116),,MBA Mortgage Applications,28-Jan,--,11.30%,-12.90%,-12.90%,92.623,MBAVCHNG Index
02/02/2011 07:30,US,117),,Challenger Job Cuts YoY,Jan,--,-46.10%,-29%,--,32.7869,CHALYOY% Index
02/02/2011 08:15,US,118),,ADP Employment Change,Jan,140000,187000,297000,130000,81.1475,ADP CHNG Index
02/03/2011 08:30,US,119),,Nonfarm Productivity,4Q P,2%,2.60%,2.30%,2.40%,40.1639,PRODNFR% Index
02/03/2011 08:30,US,120),,Unit Labor Costs,4Q P,0.20%,-0.60%,-0.10%,--,33.6066,COSTNFR% Index
02/03/2011 08:30,US,121),,Initial Jobless Claims,29-Jan,420000,415000,454000,448000,98.3607,INJCJC Index
02/03/2011 08:30,US,122),,Continuing Claims,22-Jan,3.95E+06,3.93E+06,3.99E+06,4.00E+06,68.8525,INJCSP Index
02/03/2011 10:00,US,123),,ISM Non-Manf. Composite,Jan,57.2,59.4,57.1,57,74.5902,NAPMNMI Index
02/03/2011 10:00,US,124),,Factory Orders,Dec,-0.50%,0.20%,0.70%,2.10%,86.0656,TMNOCHNG Index
02/03/2011 10:30,US,125),,ICSC Chain Store Sales YoY,Jan,--,4.80%,3.10%,--,0,MBRXYOYW Index
02/04/2011 08:30,US,126),,Change in Nonfarm Payrolls,Jan,146000,36000,103000,71000,99.1803,NFP TCH Index
02/04/2011 08:30,US,127),,Change in Private Payrolls,Jan,145000,50000,113000,94000,25.4098,NFP PCH Index
02/04/2011 08:30,US,128),,Change in Manufact. Payrolls,Jan,10000,49000,10000,11000,69.4262,USMMMNCH Index
02/04/2011 08:30,US,129),,Unemployment Rate,Jan,9.50%,9%,9.40%,9.40%,89.2623,USURTOT Index
02/04/2011 08:30,US,130),,Average Hourly Earnings MoM,Jan,0.20%,0.40%,0.10%,0.10%,22.9508,AHE MOM% Index
02/04/2011 08:30,US,131),,Average Hourly Earnings YoY,Jan,1.70%,1.90%,1.80%,1.70%,21.3115,AHE YOY% Index
02/04/2011 08:30,US,132),,Average Weekly Hours All Employees,Jan,34.3,34.2,34.3,34.3,20.4918,AWH TOTL Index
02/07/2011 15:00,US,133),,Consumer Credit,Dec,2.40E+09,6.10E+09,1.35E+09,1.10E+09,40.9836,CICRTOT Index
02/08/2011 07:30,US,134),,NFIB Small Business Optimism,Jan,94,94.1,92.6,--,58.1967,SBOITOTL Index
02/08/2011 10:00,US,135),,IBD/TIPP Economic Optimism,Feb,50.3,50.9,51.9,--,18.8525,ECONUSIB Index
02/08/2011 10:00,US,136),,JOLTS Job Openings,Dec,--,3063,3248,3202,18.0328,JOLTTOTL Index
02/08/2011 17:00,US,137),,ABC Consumer Confidence,6-Feb,-40,-46,-41,--,0,ACNFCOMF Index
02/09/2011 07:00,US,138),,MBA Mortgage Applications,4-Feb,--,-5.50%,11.30%,11.30%,92.623,MBAVCHNG Index
02/10/2011 08:30,US,139),,Continuing Claims,29-Jan,3.90E+06,3.89E+06,3.93E+06,3.95E+06,68.8525,INJCSP Index
02/10/2011 08:30,US,140),,Initial Jobless Claims,5-Feb,410000,383000,415000,419000,98.3607,INJCJC Index
02/10/2011 09:45,US,141),,Bloomberg Consumer Comfort,6-Feb,--,-46,-41,29.3,62.2951,COMFCOMF Index
02/10/2011 10:00,US,142),,Wholesale Inventories MoM,Dec,0.70%,1%,-0.20%,0.60%,79.5082,MWINCHNG Index
02/10/2011 14:00,US,143),,Monthly Budget Statement,Jan,-5.62E+10,-4.98E+10,-4.26E+10,-7.81E+10,75.4098,FDDSSD Index
02/11/2011 08:30,US,144),,Trade Balance,Dec,-4.05E+10,-4.06E+10,-3.83E+10,-3.78E+10,83.6066,USTBTOT Index
02/11/2011 09:55,US,145),,Univ. of Michigan Confidence,Feb P,75,75.1,74.2,--,93.4426,CONSSENT Index
02/15/2011 08:30,US,146),,Empire Manufacturing,Feb,15,15.43,11.92,9.91,81.9672,EMPRGBCI Index
02/15/2011 08:30,US,147),,Import Price Index MoM,Jan,0.80%,1.50%,1.10%,1.40%,77.8689,IMP1CHNG Index
02/15/2011 08:30,US,148),,Import Price Index YoY,Jan,4.40%,5.30%,4.80%,5.30%,30.3279,IMP1YOY% Index
02/15/2011 08:30,US,149),,Retail Sales Advance MoM,Jan,0.50%,0.30%,0.60%,0.70%,90.1639,RSTAMOM Index
02/15/2011 08:30,US,150),,Retail Sales Ex Auto MoM,Jan,0.60%,0.30%,0.50%,0.70%,63.1148,RSTAXMOM Index
02/15/2011 08:30,US,151),,Retail Sales Ex Auto and Gas,Jan,0.40%,0.20%,0.40%,0.10%,59.0164,RSTAXAG% Index
02/15/2011 09:00,US,152),,Total Net TIC Flows,Dec,4.37E+10,4.82E+10,3.90E+10,3.00E+10,63.9344,FRNTTNET Index
02/15/2011 09:00,US,153),,Net Long-term TIC Flows,Dec,4.00E+10,6.59E+10,8.51E+10,8.44E+10,72.9508,FRNTTOTL Index
02/15/2011 10:00,US,154),,Business Inventories,Dec,0.70%,0.80%,0.20%,0.70%,38.5246,MTIBCHNG Index
02/15/2011 10:00,US,155),,NAHB Housing Market Index,Feb,16,16,16,--,42.623,USHBMIDX Index
02/15/2011 11:00,US,156),,Bloomberg News Launches Consumer Comfort Index,,,,,,0,
02/16/2011 07:00,US,157),,MBA Mortgage Applications,11-Feb,--,-9.50%,-5.50%,--,92.623,MBAVCHNG Index
02/16/2011 08:30,US,158),,Housing Starts,Jan,539000,596000,529000,539000,89.3443,NHSPSTOT Index
02/16/2011 08:30,US,159),,Building Permits,Jan,559000,562000,635000,632000,62.541,NHSPATOT Index
02/16/2011 08:30,US,160),,Housing Starts MoM,Jan,1.90%,14.60%,-4.30%,-1.10%,24.5902,NHCHSTCH Index
02/16/2011 08:30,US,161),,Building Permits MoM,Jan,-10.90%,-10.40%,16.70%,12.90%,22.1311,NHCHATCH Index
02/16/2011 08:30,US,162),,PPI MoM,Jan,0.80%,0.80%,1.10%,0.80%,82.7869,PPI CHNG Index
02/16/2011 08:30,US,163),,PPI Ex Food and Energy MoM,Jan,0.20%,0.50%,0.20%,--,66.2295,PXFECHNG Index
02/16/2011 08:30,US,164),,PPI YoY,Jan,3.50%,3.60%,4%,3.80%,68.8525,PPI YOY Index
02/16/2011 08:30,US,165),,PPI Ex Food and Energy YoY,Jan,1.20%,1.60%,1.30%,1.40%,67.2131,PPI XYOY Index
02/16/2011 09:15,US,166),,Industrial Production MoM,Jan,0.50%,-0.10%,0.80%,0.80%,88.5246,IP CHNG Index
02/16/2011 09:15,US,167),,Capacity Utilization,Jan,76.30%,76.10%,76%,76%,61.9672,CPTICHNG Index
02/16/2011 14:00,US,168),,Minutes of FOMC Meeting,,,,,,0,
02/17/2011 08:30,US,169),,CPI MoM,Jan,0.30%,0.40%,0.50%,0.40%,94.2623,CPI CHNG Index
02/17/2011 08:30,US,170),,CPI Ex Food and Energy MoM,Jan,0.10%,0.20%,0.10%,--,75.4098,CPUPXCHG Index
02/17/2011 08:30,US,171),,CPI YoY,Jan,1.60%,1.60%,1.50%,--,59.8361,CPI YOY Index
02/17/2011 08:30,US,172),,CPI Ex Food and Energy YoY,Jan,0.90%,1%,0.80%,--,46.7213,CPI XYOY Index
02/17/2011 08:30,US,173),,CPI Core Index SA,Jan,--,222.587,222.187,222.288,36.0656,CPUPAXFE Index
02/17/2011 08:30,US,174),,CPI Index NSA,Jan,220.176,220.223,219.179,--,31.9672,CPURNSA Index
02/17/2011 08:30,US,175),,Initial Jobless Claims,12-Feb,400000,410000,383000,404000,98.3607,INJCJC Index
02/17/2011 08:30,US,176),,Continuing Claims,5-Feb,3.89E+06,3.91E+06,3.89E+06,3.91E+06,68.8525,INJCSP Index
02/17/2011 09:45,US,177),,Bloomberg Economic Expectations,Feb,--,4,10,--,34.4262,COMFBTWR Index
02/17/2011 09:45,US,178),,Bloomberg Consumer Comfort,13-Feb,-43,-43.4,-46,27,62.2951,COMFCOMF Index
02/17/2011 10:00,US,179),,Leading Index,Jan,0.20%,0.10%,1%,1.10%,84.4262,LEI CHNG Index
02/17/2011 10:00,US,180),,Philadelphia Fed Business Outlook,Feb,21,35.9,19.3,15.3,77.0492,OUTFGAF Index
02/17/2011 10:00,US,181),,Mortgage Delinquencies,4Q,--,8.22%,9.13%,--,28.6885,DLQTDLQT Index
02/17/2011 10:00,US,182),,MBA Mortgage Foreclosures,4Q,--,4.63%,4.39%,--,19.6721,FORLTOTL Index
02/22/2011 09:00,US,183),,S&P/Case-Shiller US HPI NSA,Dec,--,130.38,135.48,144.59,27.8689,SPCSUSA Index
02/22/2011 09:00,US,184),,S&P/CS 20 City MoM SA,Dec,-0.50%,-0.41%,-0.54%,-0.22%,23.7705,SPCS20SM Index
02/22/2011 09:00,US,185),,S&P/CaseShiller 20-City Index NSA,Dec,--,142.42,143.85,143.77,54.0984,SPCS20 Index
02/22/2011 09:00,US,186),,S&P/CS Composite-20 YoY,Dec,-2.30%,-2.38%,-1.59%,-1.64%,47.541,SPCS20Y% Index
02/22/2011 09:00,US,187),,S&P/Case-Shiller US HPI YoY,Dec,-3.40%,-4.13%,-1.51%,-1.38%,29.5082,SPCSUSAY Index
02/22/2011 10:00,US,188),,Consumer Confidence Index,Feb,65.5,70.4,60.6,64.8,95.082,CONCCONF Index
02/22/2011 10:00,US,189),,Richmond Fed Manufact. Index,Feb,18,25,18,13,70.4918,RCHSINDX Index
02/23/2011 07:00,US,190),,MBA Mortgage Applications,18-Feb,--,13.20%,-9.50%,-9.50%,92.623,MBAVCHNG Index
02/23/2011 10:00,US,191),,Existing Home Sales,Jan,5.22E+06,5.36E+06,5.28E+06,4.27E+06,87.7049,ETSLTOTL Index
02/23/2011 10:00,US,192),,Existing Home Sales MoM,Jan,-1.10%,2.70%,12.30%,6.20%,50,ETSLMOM Index
02/24/2011 08:30,US,193),,Chicago Fed Nat Activity Index,Jan,0.09,-0.16,0.03,0.08,60.6557,CFNAI Index
02/24/2011 08:30,US,194),,Initial Jobless Claims,19-Feb,405000,391000,410000,425000,98.3607,INJCJC Index
02/24/2011 08:30,US,195),,Continuing Claims,12-Feb,3.88E+06,3.79E+06,3.91E+06,3.95E+06,68.8525,INJCSP Index
02/24/2011 08:30,US,196),,Durable Goods Orders,Jan,2.80%,2.70%,-2.50%,-1.20%,91.8033,DGNOCHNG Index
02/24/2011 08:30,US,197),,Durables Ex Transportation,Jan,0.50%,-3.60%,0.50%,1.40%,73.4426,DGNOXTCH Index
02/24/2011 08:30,US,198),,Cap Goods Orders Nondef Ex Air,Jan,-1%,-6.90%,1.40%,1.70%,56.5574,CGNOXAI% Index
02/24/2011 08:30,US,199),,Cap Goods Ship Nondef Ex Air,Jan,--,-2%,1.70%,2.20%,55.7377,CGSHXAI% Index
02/24/2011 09:45,US,200),,Bloomberg Consumer Comfort,20-Feb,--,-39.2,-43.4,28.3,62.2951,COMFCOMF Index
02/24/2011 10:00,US,201),,New Home Sales,Jan,305000,284000,329000,326000,90.9836,NHSLTOT Index
02/24/2011 10:00,US,202),,New Home Sales MoM,Jan,-7.30%,-12.60%,17.50%,13.60%,48.3607,NHSLCHNG Index
02/24/2011 10:00,US,203),,House Price Purchase Index QoQ,4Q,-0.60%,-0.80%,-1.60%,-1.67%,27.0492,HPI PURQ Index
02/24/2011 10:00,US,204),,FHFA House Price Index MoM,Dec,-0.10%,-0.30%,0%,-0.30%,69.6721,HPIMMOM% Index
02/25/2011 08:30,US,205),,GDP Annualized QoQ,4Q S,3.30%,2.80%,3.20%,2.50%,96.7213,GDP CQOQ Index
02/25/2011 08:30,US,206),,Personal Consumption,4Q S,4.20%,4.10%,4.40%,4.20%,67.7049,GDPCTOT% Index
02/25/2011 08:30,US,207),,GDP Price Index,4Q S,0.30%,0.40%,0.30%,2.10%,77.377,GDP PIQQ Index
02/25/2011 08:30,US,208),,Core PCE QoQ,4Q S,0.40%,0.50%,0.40%,0.80%,67.7049,GDPCPCEC Index
02/25/2011 09:55,US,209),,Univ. of Michigan Confidence,Feb F,75.5,77.5,75.1,77.5,93.4426,CONSSENT Index
02/28/2011 08:30,US,210),,Personal Income,Jan,0.40%,1%,0.40%,0.90%,85.2459,PITLCHNG Index
02/28/2011 08:30,US,211),,Personal Spending,Jan,0.40%,0.20%,0.70%,0.30%,85.2459,PCE CRCH Index
02/28/2011 08:30,US,212),,PCE Deflator YoY,Jan,1.30%,1.20%,1.20%,1.40%,36.8852,PCE DEFY Index
02/28/2011 08:30,US,213),,PCE Core MoM,Jan,0.10%,0.10%,0%,--,59.6721,PCE CMOM Index
02/28/2011 08:30,US,214),,PCE Core YoY,Jan,0.80%,0.80%,0.70%,0.90%,39.3443,PCE CYOY Index
02/28/2011 09:45,US,215),,Chicago Purchasing Manager,Feb,67.5,71.2,68.8,65.7,80.3279,CHPMINDX Index
02/28/2011 10:00,US,216),,Pending Home Sales MoM,Jan,-2.30%,-2.80%,2%,0.30%,76.2295,USPHTMOM Index
02/28/2011 10:00,US,217),,Pending Home Sales NSA YoY,Jan,--,-4.40%,-3.60%,-3.30%,26.2295,USPHTYOY Index
