Date Time,,,,Event,,Survey,Actual,Prior,Revised
02/05/2010 08:30,US,130),,Avg Weekly Hours All Employees,JAN,- -,33.9,33.8,- -
02/05/2010 15:00,US,131),,Consumer Credit,DEC,-$10.0B,-$1.7B,-$17.5B,-$18.6B
02/09/2010 07:30,US,132),,NFIB Small Business Optimism,JAN,- -,89.3,88,- -
02/09/2010 10:00,US,133),,IBD/TIPP Economic Optimism,FEB,- -,46.8,48.8,- -
02/09/2010 10:00,US,134),,Wholesale Inventories,DEC,0.50%,-0.80%,1.50%,-0.80%
02/09/2010 17:00,US,135),,ABC Consumer Confidence,7-Feb,- -,-48,-49,- -
02/10/2010 07:00,US,136),,Bloomberg Global Confidence,FEB,- -,54.89,66.6,- -
02/10/2010 07:00,US,137),,MBA Mortgage Applications,5-Feb,- -,-1.20%,21.00%,- -
02/10/2010 08:30,US,138),,Trade Balance,DEC,-$35.8B,-$40.2B,-$36.4B,-$35.3B
02/11/2010 08:30,US,139),,Initial Jobless Claims,6-Feb,465K,440K,480K,490K
02/11/2010 08:30,US,140),,Continuing Claims,30-Jan,4600K,4538K,4602K,4866K
02/12/2010 08:30,US,141),,Advance Retail Sales,JAN,0.30%,0.50%,-0.30%,0.30%
02/12/2010 08:30,US,142),,Retail Sales Less Autos,JAN,0.50%,0.60%,-0.20%,0.30%
02/12/2010 08:30,US,143),,Retail Sales Ex Auto & Gas,JAN,0.50%,0.60%,-0.30%,0.30%
02/12/2010 09:55,US,144),,U. of Michigan Confidence,FEB P,75,73.7,74.4,- -
02/12/2010 10:00,US,145),,Business Inventories,DEC,0.20%,-0.20%,0.40%,0.40%
02/16/2010 08:30,US,146),,Empire Manufacturing,FEB,18,24.91,15.92,17.21
02/16/2010 09:00,US,147),,Total Net TIC Flows,DEC,$50.0B,$60.9B,$26.6B,$23.7B
02/16/2010 09:00,US,148),,Net Long-term TIC Flows,DEC,$35.4B,$63.3B,$126.8B,$126.4B
02/16/2010 13:00,US,149),,NAHB Housing Market Index,FEB,16,17,15,- -
02/16/2010 17:00,US,150),,ABC Consumer Confidence,14-Feb,- -,-49,-48,- -
02/17/2010 07:00,US,151),,MBA Mortgage Applications,12-Feb,- -,-2.10%,-1.20%,- -
02/17/2010 08:30,US,152),,Import Price Index (MoM),JAN,1.00%,1.40%,0.00%,0.20%
02/17/2010 08:30,US,153),,Import Price Index (YoY),JAN,10.80%,11.50%,8.60%,- -
02/17/2010 08:30,US,154),,Housing Starts,JAN,580K,591K,557K,576K
02/17/2010 08:30,US,155),,Housing Starts MOM%,JAN,4.10%,2.80%,-4.00%,-0.70%
02/17/2010 08:30,US,156),,Building Permits,JAN,620K,621K,653K,681K
02/17/2010 08:30,US,157),,Building Permits MOM%,JAN,-5.10%,-4.90%,10.90%,- -
02/17/2010 09:15,US,158),,Industrial Production,JAN,0.70%,0.90%,0.60%,0.60%
02/17/2010 09:15,US,159),,Capacity Utilization,JAN,72.60%,72.60%,72.00%,70.80%
02/17/2010 14:00,US,160),,Minutes of FOMC Meeting,,,,,
02/17/2010 14:00,US,161),,Monthly Budget Statement,JAN,-$46.0B,-$42.6B,-$63.5B,-$91.4B
02/18/2010 08:30,US,162),,Producer Price Index (MoM),JAN,0.80%,1.40%,0.20%,0.30%
02/18/2010 08:30,US,163),,PPI Ex Food & Energy (MoM),JAN,0.10%,0.30%,0.00%,0.10%
02/18/2010 08:30,US,164),,Producer Price Index (YoY),JAN,4.40%,4.60%,4.40%,4.30%
02/18/2010 08:30,US,165),,PPI Ex Food & Energy (YoY),JAN,0.80%,1.00%,0.90%,- -
02/18/2010 08:30,US,166),,Initial Jobless Claims,13-Feb,438K,473K,440K,439K
02/18/2010 08:30,US,167),,Continuing Claims,6-Feb,4500K,4563K,4538K,4796K
02/18/2010 09:00,US,168),,RPX Composite 28dy YoY,DEC,- -,-1.10%,-4.19%,- -
02/18/2010 09:00,US,169),,RPX Composite 28dy Index,17-Dec,- -,193.91,193.69,- -
02/18/2010 10:00,US,170),,Leading Indicators,JAN,0.50%,0.30%,1.10%,1.00%
02/18/2010 10:00,US,171),,Philadelphia Fed.,FEB,17,17.6,15.2,16.3
02/19/2010 08:30,US,172),,Consumer Price Index (MoM),JAN,0.30%,0.20%,0.10%,0.10%
02/19/2010 08:30,US,173),,CPI Ex Food & Energy (MoM),JAN,0.10%,-0.10%,0.10%,- -
02/19/2010 08:30,US,174),,Consumer Price Index (YoY),JAN,2.80%,2.60%,2.70%,- -
02/19/2010 08:30,US,175),,CPI Ex Food & Energy (YoY),JAN,1.80%,1.60%,1.80%,- -
02/19/2010 08:30,US,176),,CPI Core Index SA,JAN,221.175,220.463,220.774,220.783
02/19/2010 08:30,US,177),,Consumer Price Index NSA,JAN,217.053,216.687,215.949,- -
02/19/2010 10:00,US,178),,Mortgage Delinquencies,4Q,- -,9.47%,9.64%,- -
02/22/2010 08:30,US,179),,Chicago Fed Nat Activity Index,JAN,-0.19,0.02,-0.61,-0.38
02/22/2010 10:30,US,180),,Dallas Fed Manf. Activity,FEB,10.00%,-0.10%,8.30%,9.70%
02/23/2010 09:00,US,181),,S&P/CaseShiller Home Price Ind,DEC,146.3,145.9,146.28,146.17
02/23/2010 09:00,US,182),,S&P/CS 20 City MoM% SA,DEC,0.10%,0.32%,0.24%,0.26%
02/23/2010 09:00,US,183),,S&P/CS Composite-20 YoY,DEC,-3.10%,-3.08%,-5.32%,-5.39%
02/23/2010 09:00,US,184),,S&P/Case-Shiller US HPI,4Q,- -,136.09,137.19,137.51
02/23/2010 09:00,US,185),,S&P/Case-Shiller US HPI YOY%,4Q,-1.20%,-2.51%,-8.86%,-8.62%
02/23/2010 10:00,US,186),,Consumer Confidence,FEB,55,46,55.9,56.5
02/23/2010 10:00,US,187),,Richmond Fed Manufact. Index,FEB,2,2,-2,- -
02/23/2010 17:00,US,188),,ABC Consumer Confidence,21-Feb,-49,-50,-49,- -
02/24/2010 07:00,US,189),,MBA Mortgage Applications,19-Feb,- -,-8.50%,-2.10%,- -
02/24/2010 10:00,US,190),,New Home Sales,JAN,354K,309K,342K,356K
02/24/2010 10:00,US,191),,New Home Sales MoM,JAN,3.50%,-11.20%,-7.60%,-3.30%
02/25/2010 08:30,US,192),,Durable Goods Orders,JAN,1.50%,3.00%,0.30%,0.90%
02/25/2010 08:30,US,193),,Durables Ex Transportation,JAN,1.00%,-0.60%,0.90%,1.60%
02/25/2010 08:30,US,194),,Initial Jobless Claims,20-Feb,460K,496K,473K,479K
02/25/2010 08:30,US,195),,Continuing Claims,13-Feb,4570K,4617K,4563K,4846K
02/25/2010 10:00,US,196),,House Price Index MoM,DEC,0.40%,-1.60%,0.70%,0.20%
02/25/2010 10:00,US,197),,House Price Purchase Index QoQ,4Q,- -,-0.10%,0.20%,-0.20%
02/26/2010 08:30,US,198),,GDP QoQ (Annualized),4Q S,5.70%,5.90%,5.70%,5.00%
02/26/2010 08:30,US,199),,Personal Consumption,4Q S,2.00%,1.70%,2.00%,0.90%
02/26/2010 08:30,US,200),,GDP Price Index,4Q S,0.60%,0.40%,0.60%,-0.20%
02/26/2010 08:30,US,201),,Core PCE QoQ,4Q S,1.40%,1.60%,1.40%,2.10%
02/26/2010 09:45,US,202),,Chicago Purchasing Manager,FEB,59.7,62.6,61.5,61.1
02/26/2010 09:55,US,203),,U. of Michigan Confidence,FEB F,73.9,73.6,73.7,- -
02/26/2010 10:00,US,204),,Existing Home Sales,JAN,5.50M,5.05M,5.45M,5.44M
02/26/2010 10:00,US,205),,Existing Home Sales MoM,JAN,0.90%,-7.20%,-16.70%,-15.90%
02/26/2010 10:00,US,206),,NAPM-Milwaukee,FEB,- -,56,56,- -
02/26/2010 16:15,US,207),,Bloomberg FCI Monthly,FEB,- -,0.2,-0.2,- -
03/01/2010 08:30,US,208),,Personal Income,JAN,0.40%,0.10%,0.40%,0.50%
03/01/2010 08:30,US,209),,Personal Spending,JAN,0.40%,0.50%,0.20%,0.40%
03/01/2010 08:30,US,210),,PCE Deflator (YoY),JAN,2.20%,2.10%,2.10%,2.40%
03/01/2010 08:30,US,211),,PCE Core (MoM),JAN,0.00%,0.00%,0.10%,- -
03/01/2010 08:30,US,212),,PCE Core (YoY),JAN,1.40%,1.40%,1.50%,1.80%
03/01/2010 10:00,US,213),,ISM Manufacturing,FEB,57.9,56.5,58.4,58.3
03/01/2010 10:00,US,214),,ISM Prices Paid,FEB,68,67,70,- -
03/01/2010 10:00,US,215),,Construction Spending MoM,JAN,-0.60%,-0.60%,-1.20%,-2.30%
03/02/2010 17:00,US,216),,ABC Consumer Confidence,28-Feb,- -,-49,-50,- -
03/02/2010 17:00,US,217),,Domestic Vehicle Sales,FEB,8.00M,7.91M,8.19M,- -
03/02/2010 17:00,US,218),,Total Vehicle Sales,FEB,10.40M,10.36M,10.82M,10.77M
03/03/2010 07:00,US,219),,MBA Mortgage Applications,26-Feb,- -,14.60%,-8.50%,- -
03/03/2010 07:30,US,220),,Challenger Job Cuts YoY,FEB,- -,-77.40%,-70.40%,- -
03/03/2010 08:15,US,221),,ADP Employment Change,FEB,-20K,-20K,-22K,-50K
03/03/2010 10:00,US,222),,ISM Non-Manf. Composite,FEB,51,53,50.5,50.7
03/03/2010 14:00,US,223),,Fed's Beige Book,,,,,
03/04/2010 08:30,US,224),,Nonfarm Productivity,4Q F,6.30%,6.90%,6.20%,6.70%
03/04/2010 08:30,US,225),,Unit Labor Costs,4Q F,-4.50%,-5.90%,-4.40%,-4.10%
03/04/2010 08:30,US,226),,Initial Jobless Claims,27-Feb,470K,469K,496K,486K
03/04/2010 08:30,US,227),,Continuing Claims,20-Feb,4600K,4500K,4617K,4794K
03/04/2010 09:30,US,228),,ICSC Chain Store Sales YoY,FEB,- -,3.70%,3.00%,- -
03/04/2010 10:00,US,229),,Factory Orders,JAN,1.80%,1.70%,1.00%,1.20%
03/04/2010 10:00,US,230),,Pending Home Sales MoM,JAN,1.00%,-7.60%,1.00%,-6.50%
03/04/2010 10:00,US,231),,Pending Home Sales YoY,JAN,- -,8.80%,10.50%,4.40%
03/05/2010 08:30,US,232),,Change in Nonfarm Payrolls,FEB,-68K,-36K,-20K,-39K
03/05/2010 08:30,US,233),,Unemployment Rate,FEB,9.80%,9.70%,9.70%,- -
03/05/2010 08:30,US,234),,Change in Manufact. Payrolls,FEB,-15K,1K,11K,9K
03/05/2010 08:30,US,235),,Avg Hourly Earning MOM All Emp,FEB,0.20%,0.10%,0.20%,0.20%
03/05/2010 08:30,US,236),,Avg Hourly Earning YOY All Emp,FEB,2.00%,1.90%,2.00%,2.00%
03/05/2010 08:30,US,237),,Avg Weekly Hours All Employees,FEB,33.7,33.8,33.9,34
03/05/2010 15:00,US,238),,Consumer Credit,JAN,-$4.5B,$5.0B,-$1.7B,-$8.0B
03/09/2010 07:30,US,239),,NFIB Small Business Optimism,FEB,90,88,89.3,- -
03/09/2010 10:00,US,240),,IBD/TIPP Economic Optimism,MAR,47.5,45.4,46.8,- -
03/09/2010 17:00,US,241),,ABC Consumer Confidence,7-Mar,-48,-49,-49,- -
03/10/2010 07:00,US,242),,Bloomberg Global Confidence,MAR,- -,53.78,54.89,- -
03/10/2010 07:00,US,243),,MBA Mortgage Applications,5-Mar,- -,0.50%,14.60%,- -
03/10/2010 10:00,US,244),,Wholesale Inventories,JAN,0.20%,-0.20%,-0.80%,0.20%
03/10/2010 14:00,US,245),,Monthly Budget Statement,FEB,-$222.0B,-$220.9B,-$193.9B,- -
03/11/2010 08:30,US,246),,Trade Balance,JAN,-$41.0B,-$37.3B,-$40.2B,-$37.1B
03/11/2010 08:30,US,247),,Initial Jobless Claims,6-Mar,460K,462K,469K,466K
03/11/2010 08:30,US,248),,Continuing Claims,27-Feb,4500K,4558K,4500K,4712K
03/11/2010 12:00,US,249),,Fed's Flow of Funds,,,,,
03/12/2010 08:30,US,250),,Advance Retail Sales,FEB,-0.20%,0.30%,0.50%,0.40%
03/12/2010 08:30,US,251),,Retail Sales Less Autos,FEB,0.10%,0.80%,0.60%,0.40%
03/12/2010 08:30,US,252),,Retail Sales Ex Auto & Gas,FEB,0.30%,0.90%,0.60%,0.50%
03/12/2010 09:55,US,253),,U. of Michigan Confidence,MAR P,74,72.5,73.6,- -
03/12/2010 10:00,US,254),,Business Inventories,JAN,0.10%,0.00%,-0.20%,-0.20%
03/15/2010 08:30,US,255),,Empire Manufacturing,MAR,22,22.86,24.91,24.86
03/15/2010 09:00,US,256),,Total Net TIC Flows,JAN,- -,-$33.4B,$60.9B,$62.7B
03/15/2010 09:00,US,257),,Net Long-term TIC Flows,JAN,$47.5B,$19.1B,$63.3B,$73.7B
03/15/2010 09:15,US,258),,Industrial Production,FEB,0.00%,0.10%,0.90%,1.20%
03/15/2010 09:15,US,259),,Capacity Utilization,FEB,72.50%,72.70%,72.60%,71.90%
03/15/2010 13:00,US,260),,NAHB Housing Market Index,MAR,17,15,17,- -
03/16/2010 08:30,US,261),,Import Price Index (MoM),FEB,-0.20%,-0.30%,1.40%,1.20%
03/16/2010 08:30,US,262),,Import Price Index (YoY),FEB,11.30%,11.20%,11.50%,11.40%
03/16/2010 08:30,US,263),,Housing Starts,FEB,570K,575K,591K,612K
03/16/2010 08:30,US,264),,Housing Starts MOM%,FEB,-3.60%,-5.90%,2.80%,6.60%
03/16/2010 08:30,US,265),,Building Permits,FEB,601K,612K,621K,629K
03/16/2010 08:30,US,266),,Building Permits MOM%,FEB,-3.40%,-1.60%,-4.90%,-4.70%
03/16/2010 14:15,US,267),,FOMC Rate Decision,16-Mar,0.25%,0.25%,0.25%,- -
03/16/2010 17:00,US,268),,ABC Consumer Confidence,14-Mar,- -,-43,-49,- -
03/17/2010 07:00,US,269),,MBA Mortgage Applications,12-Mar,- -,-1.90%,0.50%,- -
03/17/2010 08:30,US,270),,Producer Price Index (MoM),FEB,-0.20%,-0.60%,1.40%,1.10%
03/17/2010 08:30,US,271),,PPI Ex Food & Energy (MoM),FEB,0.10%,0.10%,0.30%,- -
03/17/2010 08:30,US,272),,Producer Price Index (YoY),FEB,4.90%,4.40%,4.60%,4.50%
03/17/2010 08:30,US,273),,PPI Ex Food & Energy (YoY),FEB,1.00%,1.00%,1.00%,- -
03/18/2010 08:30,US,274),,Consumer Price Index (MoM),FEB,0.10%,0.00%,0.20%,0.10%
03/18/2010 08:30,US,275),,CPI Ex Food & Energy (MoM),FEB,0.10%,0.10%,-0.10%,- -
03/18/2010 08:30,US,276),,Consumer Price Index (YoY),FEB,2.30%,2.10%,2.60%,- -
03/18/2010 08:30,US,277),,CPI Ex Food & Energy (YoY),FEB,1.40%,1.30%,1.60%,- -
03/18/2010 08:30,US,278),,CPI Core Index SA,FEB,- -,220.579,220.463,220.494
03/18/2010 08:30,US,279),,Consumer Price Index NSA,FEB,217.043,216.741,216.687,- -
03/18/2010 08:30,US,280),,Initial Jobless Claims,13-Mar,455K,457K,462K,451K
03/18/2010 08:30,US,281),,Continuing Claims,6-Mar,4522K,4579K,4558K,4694K
