"Canada","20140106 13:30:00","Industrial Product Price (MoM)","","-0.300  %","-0.300  %","1"
"United States","20140106 15:00:00","Factory Orders (MoM)","","1.800  %","-0.900  %","2"
"United States","20140106 15:00:00","ISM Non-Manufacturing PMI",""," 54.600 "," 53.900 ","3"
"United States","20140106 16:30:00","3-Month Bill Auction","","","0.065  %","1"
"United States","20140106 16:30:00","6-Month Bill Auction","","","0.090  %","1"
"New Zealand","20140106 21:45:00","Trade Balance (MoM)","","$ -26.000 ","$ 183.000 ","2"
"New Zealand","20140106 21:45:00","Exports","","$ 4.390 ","$ 4.500 ","1"
"New Zealand","20140106 21:45:00","Imports","","$ 4.400 ","$ 4.300 ","1"
"New Zealand","20140106 21:45:00","Trade Balance (YoY)","","$ -0.450 ","$ -1.000 ","2"
"United States","20140106 22:30:00","Fed Chairman Nomination Vote","","","","3"
"Japan","20140106 23:50:00","Monetary Base (YoY)","","","52.500  %","1"
"country","date","name","actual","consensus","previous","volatility"
"Australia","20140107 00:30:00","Trade Balance",""," -300.000 "," -529.000 ","2"
"Germany","20140107 07:00:00","Retail Sales (YoY)","","","-0.200  %","2"
"Germany","20140107 08:55:00","Unemployment Change",""," 0.000 "," 10.000 ","2"
"Germany","20140107 08:55:00","Unemployment Rate s.a.","","6.900  %","6.900  %","2"
"European Monetary Union","20140107 10:00:00","Consumer Price Index (YoY)","","0.900  %","0.900  %","2"
"Poland","20140107 13:00:00","Central Bank FX Reserves","","","€ 78.600 ","1"
"United States","20140107 13:30:00","Federal Reserve Bank of Boston President Rosengren Speech","","","","1"
"Canada","20140107 13:30:00","International Merchandise Trade","","$ -0.150 ","$ 0.075 ","1"
"Canada","20140107 13:30:00","Exports","","$ 40.590 ","$ 40.470 ","1"
"Canada","20140107 13:30:00","Imports","","$ 40.800 ","$ 40.400 ","1"
"Chile","20140107 13:30:00","Trade Balance","","","$ 202.000 ","1"
"United States","20140107 13:30:00","Trade Balance","","$ -39.500 ","$ -40.640 ","2"
"United States","20140107 13:55:00","Redbook index (MoM)","","","-0.700  %","1"
"United States","20140107 13:55:00","Redbook index (YoY)","","","4.500  %","1"
"United States","20140107 15:00:00","IBD/TIPP Economic Optimism (MoM)",""," 45.300 "," 43.100 ","1"
"Canada","20140107 15:00:00","Ivey Purchasing Managers Index","",""," 48.200 ","2"
"Canada","20140107 15:00:00","Ivey Purchasing Managers Index s.a",""," 52.000 "," 53.700 ","2"
"United States","20140107 16:30:00","4-Week Bill Auction","","","0.005  %","1"
"United States","20140107 16:30:00","52-week Bill auction","","","0.135  %","1"
"United States","20140107 18:00:00","3-Year Note Auction","","","0.631  %","1"
"United States","20140107 19:10:00","FOMC Member Williams speech","","","","1"
"Australia","20140107 22:30:00","AiG Performance of Construction Index","",""," 55.200 ","2"
"country","date","name","actual","consensus","previous","volatility"
"Germany","20140108 07:00:00","Trade Balance s.a.","","€ 18.000 ","€ 16.800 ","2"
"Italy","20140108 09:00:00","Unemployment","","12.500  %","12.500  %","2"
"European Monetary Union","20140108 10:00:00","Retail Sales (YoY)","","","-0.100  %","2"
"European Monetary Union","20140108 10:00:00","Unemployment Rate","","12.100  %","12.100  %","2"
"Germany","20140108 11:00:00","Factory Orders n.s.a. (YoY)","","","1.900  %","2"
"United States","20140108 12:00:00","MBA Mortgage Applications","","","-6.300  %","2"
"Chile","20140108 13:00:00","Consumer Price Index (Inflation) (MoM)","","","0.400  %","1"
"United States","20140108 13:15:00","ADP Employment Change",""," 200.000 "," 215.000 ","2"
"Mexico","20140108 14:00:00","Consumer Confidence","",""," 88.700 ","1"
"Mexico","20140108 14:00:00","Consumer Confidence s.a","",""," 91.700 ","1"
"United States","20140108 15:30:00","EIA Crude Oil Stocks change","",""," -7.007 ","1"
"United States","20140108 17:00:00","10-Year Note Auction","","","2.824  %","1"
"United States","20140108 19:00:00","FOMC Minutes","","","","3"
"United States","20140108 20:00:00","Consumer Credit Change","","$ 15.000 ","$ 18.190 ","2"
"New Zealand","20140108 21:45:00","Building Permits s.a. (MoM)","","","-0.600  %","1"
"country","date","name","actual","consensus","previous","volatility"
"Australia","20140109 00:30:00","Building Permits (YoY)","","","23.100  %","2"
"Australia","20140109 00:30:00","Retail Sales s.a. (MoM)","","0.300  %","0.500  %","2"
"China","20140109 01:30:00","Consumer Price Index (MoM)","","0.400  %","-0.100  %","2"
"China","20140109 01:30:00","Consumer Price Index (YoY)","","2.700  %","3.000  %","2"
"China","20140109 01:30:00","Producer Price Index (YoY)","","-1.300  %","-1.400  %","2"
"United Kingdom","20140109 09:30:00","Goods Trade Balance","","£ -9.450 ","£ -9.732 ","2"
"United Kingdom","20140109 09:30:00","Total Trade Balance","","","£ -2.619 ","2"
"United Kingdom","20140109 09:30:00","Trade Balance; non-EU","","£ -3.500 ","£ -3.254 ","2"
"European Monetary Union","20140109 10:00:00","Consumer Confidence",""," -13.600 "," -15.400 ","2"
"European Monetary Union","20140109 10:00:00","Economic Sentiment Indicator",""," 99.100 "," 98.500 ","2"
"European Monetary Union","20140109 10:00:00","Industrial Confidence",""," -3.000 "," -3.900 ","2"
"European Monetary Union","20140109 10:00:00","Services Sentiment",""," -0.500 "," -0.800 ","2"
"Germany","20140109 11:00:00","Industrial Production n.s.a. w.d.a. (YoY)","","","1.000  %","2"
"United Kingdom","20140109 12:00:00","BoE Interest Rate Decision","","0.500  %","0.500  %","2"
"European Monetary Union","20140109 12:00:00","BoE Interest Rate Decision","","0.500  %","0.500  %","2"
"United Kingdom","20140109 12:00:00","BoE Asset Purchase Facility","","£ 375.000 ","£ 375.000 ","2"
"European Monetary Union","20140109 12:00:00","BoE Asset Purchase Facility","","£ 375.000 ","£ 375.000 ","2"
"United Kingdom","20140109 12:30:00","BoE Monetary Policy Statement","","","","2"
"European Monetary Union","20140109 12:30:00","BoE Monetary Policy Statement","","","","2"
"European Monetary Union","20140109 12:45:00","ECB Interest Rate Decision","","0.250  %","0.250  %","2"
"Canada","20140109 13:15:00","Housing Starts s.a (YoY)",""," 190.000 "," 192.200 ","2"
"Canada","20140109 13:30:00","Building Permits (MoM)","","-3.000  %","7.400  %","1"
"European Monetary Union","20140109 13:30:00","ECB Monetary policy statement and press conference","","","","3"
"United States","20140109 13:30:00","Initial Jobless Claims",""," 335.000 "," 339.000 ","2"
"United States","20140109 13:30:00","Continuing Jobless Claims",""," 2.840 "," 2.833 ","2"
"Canada","20140109 13:30:00","New Housing Price Index (MoM)","","0.100  %","0.100  %","1"
"Canada","20140109 13:30:00","New Housing Price Index (YoY)","","","1.500  %","2"
"Mexico","20140109 14:00:00","Core Inflation","","","0.140  %","1"
"Mexico","20140109 14:00:00","Headline Inflation","","","0.930  %","1"
"United States","20140109 15:30:00","EIA Natural Gas Storage change",""," -147.000 "," -97.000 ","1"
"United States","20140109 18:00:00","30-Year Bond Auction","","","3.900  %","1"
"Japan","20140109 23:50:00","Foreign bond investment","","","¥ -680.600 ","2"
"Japan","20140109 23:50:00","Foreign investment in Japan stocks","","","¥ 838.300 ","2"
"Japan","20140109 23:50:00","JP Foreign Reserves","","","$ 1,275.400 ","1"
"country","date","name","actual","consensus","previous","volatility"
"Australia","20140110 01:00:00","HIA New Home Sales (MoM)","","","-3.800  %","2"
"China","20140110 02:00:00","Trade Balance",""," 31.150 "," 33.801 ","2"
"Japan","20140110 05:00:00","Coincident Index",""," 110.600 "," 110.400 ","2"
"Japan","20140110 05:00:00","Leading Economic Index",""," 110.600 "," 109.800 ","2"
"China","20140110 05:00:00","New Loans","","¥ 600.000 ","¥ 624.600 ","2"
"Switzerland","20140110 06:45:00","Unemployment Rate s.a (MoM)","","3.200  %","3.200  %","2"
"Switzerland","20140110 08:15:00","Consumer Price Index (YoY)","","0.200  %","0.100  %","2"
"United Kingdom","20140110 09:30:00","Industrial Production (YoY)","","3.100  %","3.200  %","2"
"United Kingdom","20140110 09:30:00","Manufacturing Production (YoY)","","3.300  %","2.700  %","2"
"European Monetary Union","20140110 10:00:00","Gross Domestic Product s.a. (YoY)","","-0.400  %","-0.400  %","2"
"European Monetary Union","20140110 10:00:00","Gross Domestic Product s.a. (QoQ)","","0.100  %","0.300  %","2"
"United States","20140110 13:30:00","Nonfarm Payrolls",""," 196.000 "," 203.000 ","3"
"United States","20140110 13:30:00","Average Hourly Earnings (MoM)","","0.200  %","0.200  %","2"
"United States","20140110 13:30:00","Average Hourly Earnings (YoY)","","","2.000  %","2"
"United States","20140110 13:30:00","Average Weekly Hours",""," 34.500 "," 34.500 ","1"
"United States","20140110 13:30:00","Unemployment Rate","","7.000  %","7.000  %","3"
"Canada","20140110 13:30:00","Unemployment Rate","","6.900  %","6.900  %","3"
"Canada","20140110 13:30:00","Net Change in Employment",""," 14.600 "," 21.600 ","3"
"Canada","20140110 13:30:00","Participation rate","","","66.400  %","2"
"Mexico","20140110 14:00:00","Industrial Output (MoM)","","","0.500  %","1"
"Mexico","20140110 14:00:00","Industrial Output (YoY)","","","0.100  %","1"
"United States","20140110 15:00:00","IBD/TIPP Economic Optimism (MoM)",""," 45.300 "," 43.100 ","1"
"United Kingdom","20140110 15:00:00","NIESR GDP Estimate (3M)","","","0.800  %","2"
"United States","20140110 15:00:00","Wholesale Inventories","","0.400  %","1.400  %","2"
"United States","20140110 18:00:00","Fed's Bullard speech","","","","1"
"country","date","name","actual","consensus","previous","volatility"
"country","date","name","actual","consensus","previous","volatility"
"country","date","name","actual","consensus","previous","volatility"
"Australia","20140113 00:30:00","Home Loans","","1.100  %","1.000  %","2"
"China","20140113 07:00:00","New Loans","","¥ 600.000 ","¥ 624.600 ","2"
"Canada","20140113 15:30:00","Bank of Canada Business Outlook Survey","","","","2"
"United States","20140113 19:00:00","Monthly Budget Statement","","$ 44.000 ","$ -135.200 ","2"
"Korea, Republic of","20140113 21:00:00","Export Price Growth (YoY)","","","-2.500  %","1"
"Korea, Republic of","20140113 21:00:00","Import Price Growth (YoY)","","","-4.900  %","1"
"New Zealand","20140113 21:00:00","NZIER Business Confidence (QoQ)","","","38.000  %","1"
"New Zealand","20140113 21:45:00","Electronic Card Retail Sales (YoY)","","","6.700  %","2"
"New Zealand","20140113 21:45:00","Electronic Card Retail Sales  (MoM)","","","0.600  %","2"
"Japan","20140113 23:50:00","Bank lending (YoY)","","","2.200  %","2"
"Japan","20140113 23:50:00","Trade Balance - BOP Basis","","","¥ -1,091.900 ","2"
"Japan","20140113 23:50:00","Current Account n.s.a.","","¥ -380.400 ","¥ -127.900 ","1"
"country","date","name","actual","consensus","previous","volatility"
"Japan","20140114 05:00:00","Eco Watchers Survey: Current","",""," 53.500 ","2"
"Japan","20140114 05:00:00","Eco Watchers Survey: Outlook","",""," 54.800 ","2"
"United Kingdom","20140114 09:30:00","Consumer Price Index (YoY)","","2.100  %","2.100  %","2"
"European Monetary Union","20140114 09:30:00","Consumer Price Index (YoY)","","2.100  %","2.100  %","2"
"United Kingdom","20140114 09:30:00","Consumer Price Index (MoM)","","0.500  %","0.100  %","2"
"United Kingdom","20140114 09:30:00","Core Consumer Price Index (YoY)","","1.800  %","1.800  %","2"
"European Monetary Union","20140114 09:30:00","Core Consumer Price Index (YoY)","","1.800  %","1.800  %","2"
"European Monetary Union","20140114 10:00:00","Industrial Production w.d.a. (YoY)","","1.400  %","0.200  %","2"
"Poland","20140114 13:00:00","M3 Money Supply (YoY)","","","5.700  %","1"
"United States","20140114 13:30:00","Import Price Index (MoM)","","0.300  %","-0.600  %","1"
"United States","20140114 13:30:00","Export Price Index (MoM)","","0.100  %","0.100  %","1"
"United States","20140114 13:30:00","Export Price Index (YoY)","","","-1.600  %","1"
"United States","20140114 13:30:00","Import Price Index (YoY)","","","-1.500  %","1"
"United States","20140114 13:30:00","Retail Sales (MoM)","","0.100  %","0.700  %","3"
"United States","20140114 13:30:00","Retail Sales ex Autos (MoM)","","0.400  %","0.400  %","2"
"United States","20140114 13:55:00","Redbook index (MoM)","","","-0.600  %","1"
"United States","20140114 13:55:00","Redbook index (YoY)","","","4.100  %","1"
"United States","20140114 15:00:00","Business Inventories","","0.300  %","0.700  %","2"
"United States","20140114 16:30:00","4-Week Bill Auction","","","0.000  %","1"
"United States","20140114 17:45:00","Philadelphia Fed's Plosser speech","","","","1"
"United States","20140114 18:20:00","Fed's Richard Fisher's speech","","","","1"
"New Zealand","20140114 21:45:00","Food Price Index (MoM)","","","-0.200  %","1"
"Japan","20140114 23:50:00","Money Supply M2+CD (YoY)","","4.500  %","4.300  %","1"
"country","date","name","actual","consensus","previous","volatility"
"China","20140115 02:00:00","FDI - Foreign Direct Investment (YTD)(YoY)","","","5.500  %","2"
"China","20140115 02:00:00","New Loans","","¥ 600.000 ","¥ 624.600 ","2"
"Japan","20140115 06:00:00","Machine Tool Orders (YoY)","","","15.400  %","2"
"Switzerland","20140115 08:15:00","Real Retail Sales (YoY)","","1.600  %","1.200  %","2"
"United States","20140115 12:00:00","MBA Mortgage Applications","","","-4.200  %","2"
"Poland","20140115 13:00:00","Consumer Price Index (MoM)","","","-0.200  %","1"
"Poland","20140115 13:00:00","Consumer Price Index (YoY)","","","0.600  %","1"
"United States","20140115 13:30:00","NY Empire State Manufacturing Index",""," 3.750 "," 0.980 ","1"
"United States","20140115 13:30:00","Producer Price Index (MoM)","","0.400  %","-0.100  %","1"
"United States","20140115 13:30:00","Producer Price Index (YoY)","","1.100  %","0.700  %","1"
"United States","20140115 13:30:00","Producer Price Index ex Food & Energy (MoM)","","0.100  %","0.100  %","1"
"United States","20140115 13:30:00","Producer Price Index ex Food & Energy (YoY)","","1.300  %","1.300  %","1"
"United States","20140115 15:30:00","EIA Crude Oil Stocks change","",""," -2.675 ","1"
"United States","20140115 17:50:00","Fed's Evans Speech","","","","1"
"Argentina","20140115 19:00:00","Consumer Price Index (MoM)","","","0.900  %","1"
"United States","20140115 19:00:00","Fed's Beige Book","","","","2"
"Japan","20140115 23:50:00","Domestic Corporate Goods Price Index (MoM)","","0.300  %","0.100  %","1"
"Japan","20140115 23:50:00","Domestic Corporate Goods Price Index (YoY)","","2.600  %","2.700  %","1"
"Japan","20140115 23:50:00","Machinery Orders (MoM)","","1.200  %","0.600  %","1"
"Japan","20140115 23:50:00","Machinery Orders (YoY)","","11.700  %","17.800  %","2"
"Japan","20140115 23:50:00","Tertiary Industry Index (MoM)","","0.800  %","-0.700  %","2"
"country","date","name","actual","consensus","previous","volatility"
"Australia","20140116 00:30:00","Unemployment Rate s.a.","5.800  %","5.800  %","5.800  %","2"
"Australia","20140116 00:30:00","Employment Change s.a."," -22,600.000 "," 7,500.000 "," 15,400.000 ","2"
"Australia","20140116 00:30:00","Fulltime employment"," -31,600.000 ",""," 10,500.000 ","2"
"China","20140116 02:00:00","FDI - Foreign Direct Investment (YTD)(YoY)","5.300  %","","5.500  %","2"
"Germany","20140116 07:00:00","Harmonised Index of Consumer Prices (YoY)","1.200  %","1.200  %","1.600  %","2"
"Germany","20140116 07:00:00","Consumer Price Index (MoM)","0.400  %","0.400  %","0.200  %","2"
"Germany","20140116 07:00:00","Consumer Price Index (YoY)","1.400  %","1.400  %","1.300  %","2"
"Germany","20140116 07:00:00","Harmonised Index of Consumer Prices (MoM)","0.500  %","0.500  %","0.200  %","2"
"European Monetary Union","20140116 09:00:00","ECB Monthly Report","","","","2"
"European Monetary Union","20140116 10:00:00","Consumer Price Index (MoM)","0.300  %","0.300  %","-0.100  %","2"
"European Monetary Union","20140116 10:00:00","Consumer Price Index - Core (YoY)","0.700  %","","0.900  %","2"
"European Monetary Union","20140116 10:00:00","Consumer Price Index (YoY)","0.800  %","0.800  %","0.900  %","2"
"Germany","20140116 10:00:00","German Buba President Weidmann speech","","","","2"
"Poland","20140116 13:00:00","Net Inflation","","","1.100  %","1"
"Canada","20140116 13:30:00","Canadian portfolio investment in foreign securities","","","$ -0.100 ","1"
"Canada","20140116 13:30:00","Foreign portfolio investment in Canadian securities","","","$ 4.410 ","1"
"United States","20140116 13:30:00","Consumer Price Index (MoM)","","0.300  %","0.000  %","2"
"United States","20140116 13:30:00","Consumer Price Index (YoY)","","1.500  %","1.200  %","3"
"United States","20140116 13:30:00","Consumer Price Index Core s.a","",""," 235.240 ","1"
"United States","20140116 13:30:00","Consumer Price Index Ex Food & Energy (MoM)","","0.100  %","0.200  %","2"
"United States","20140116 13:30:00","Consumer Price Index Ex Food & Energy (YoY)","","1.700  %","1.700  %","3"
"United States","20140116 13:30:00","Consumer Price Index n.s.a (MoM)",""," 233.090 "," 233.070 ","1"
"United States","20140116 13:30:00","Initial Jobless Claims",""," 328.000 "," 330.000 ","2"
"United States","20140116 13:30:00","Continuing Jobless Claims",""," 2.848 "," 2.865 ","2"
"United States","20140116 13:30:00","Treasury Sec Lew Speech","","","","2"
"Russia","20140116 14:00:00","Industrial Output","","","-1.000  %","1"
"United States","20140116 14:00:00","Total Net TIC Flows","","","$ 194.900 ","1"
"United States","20140116 14:00:00","Net Long-Term TIC Flows","","","$ 35.400 ","2"
"United States","20140116 14:15:00","FOMC Member Williams speech","","","","1"
"United States","20140116 15:00:00","NAHB Housing Market Index",""," 58.000 "," 58.000 ","2"
"United States","20140116 15:00:00","Philadelphia Fed Manufacturing Survey",""," 8.600 "," 7.000 ","2"
"United States","20140116 15:30:00","EIA Natural Gas Storage change","",""," -157.000 ","1"
"United States","20140116 16:10:00","Fed's Bernanke Speech","","","","3"
"Switzerland","20140116 17:00:00","SNB Chairman Jordan Speech","","","","3"
"Chile","20140116 21:00:00","BCCH Interest Rate","","","4.500  %","1"
"Japan","20140116 23:50:00","Foreign investment in Japan stocks","","","¥ 68.200 ","2"
"Japan","20140116 23:50:00","Foreign bond investment","","","¥ -448.200 ","2"
"country","date","name","actual","consensus","previous","volatility"
"Japan","20140117 05:00:00","Consumer Confidence Index","",""," 42.500 ","2"
"Germany","20140117 08:00:00","German Constitutional Court Ruling","","","","2"
"United Kingdom","20140117 09:30:00","Retail Sales (YoY)","","2.600  %","2.000  %","2"
"United Kingdom","20140117 09:30:00","Retail Sales ex-Fuel (YoY)","","3.200  %","2.300  %","2"
"Poland","20140117 13:00:00","Current Account","","","€ -466.000 ","1"
"United States","20140117 13:30:00","Building Permits (MoM)",""," 1.010 "," 1.017 ","2"
"United States","20140117 13:30:00","Housing Starts (MoM)",""," 0.990 "," 1.091 ","2"
"Russia","20140117 14:00:00","Industrial Output","","","-1.000  %","1"
"United States","20140117 14:15:00","Industrial Production (MoM)","","0.300  %","1.100  %","2"
"United States","20140117 14:15:00","Capacity Utilization","","79.100  %","79.000  %","1"
"United States","20140117 14:55:00","Reuters/Michigan Consumer Sentiment Index",""," 83.500 "," 82.500 ","2"
"Argentina","20140117 19:00:00","Monthly Econ Activity (MoM)","","","3.200  %","1"
"country","date","name","actual","consensus","previous","volatility"
"country","date","name","actual","consensus","previous","volatility"
"Argentina","20140119 21:00:00","Primary Budget Balance (MoM)","",""," 412.500 ","1"
"Korea, Republic of","20140119 21:00:00","Producer Price Index Growth","","","-0.200  %","1"
"Korea, Republic of","20140119 21:00:00","Producer Price Index Growth (YoY)","","","-0.900  %","1"
"New Zealand","20140119 21:00:00","REINZ House Price Index (MoM)","","","1.200  %","1"
"Australia","20140119 23:30:00","TD Securities Inflation (YoY)","","","2.400  %","1"
"Australia","20140119 23:30:00","TD Securities Inflation (MoM)","","","0.200  %","1"
"country","date","name","actual","consensus","previous","volatility"
"China","20140120 02:00:00","Gross Domestic Product (QoQ)","","2.000  %","2.200  %","2"
"China","20140120 02:00:00","Gross Domestic Product (YoY)","","7.600  %","7.800  %","2"
"China","20140120 02:00:00","Industrial Production (YoY)","","9.800  %","10.000  %","2"
"China","20140120 02:00:00","Retail Sales (YoY)","","13.600  %","13.700  %","2"
"China","20140120 02:00:00","Urban investment (YTD) (YoY)","","19.800  %","19.900  %","2"
"Japan","20140120 04:30:00","Industrial Production (YoY)","","","5.400  %","2"
"Poland","20140120 13:00:00","Corporate Sector Wages","","","3.100  %","1"
"Belgium","20140120 14:00:00","Consumer Confidence Index","",""," -5.000 ","1"
"Russia","20140120 14:00:00","Industrial Output","","","-1.000  %","1"
"New Zealand","20140120 21:45:00","Consumer Price Index (YoY)","","1.500  %","1.400  %","3"
"New Zealand","20140120 21:45:00","Consumer Price Index (QoQ)","","-0.100  %","0.900  %","2"
"country","date","name","actual","consensus","previous","volatility"
"Switzerland","20140121 08:00:00","Monthly Statistical Bulletin","","","","2"
"Germany","20140121 09:00:00","German Constitutional Court Ruling","","","","2"
"Germany","20140121 10:00:00","ZEW Survey - Economic Sentiment",""," 64.000 "," 62.000 ","2"
"European Monetary Union","20140121 10:00:00","ZEW Survey - Economic Sentiment",""," 70.200 "," 68.300 ","2"
"Germany","20140121 10:00:00","ZEW Survey - Current Situation",""," 34.100 "," 32.400 ","2"
"Switzerland","20140121 10:00:00","ZEW Survey - Expectations",""," 44.000 "," 39.400 ","2"
"Poland","20140121 13:00:00","Industrial Output (YoY)","","","2.900  %","1"
"Hungary","20140121 13:00:00","MNB Interest Rate Decision","","","3.000  %","1"
"Poland","20140121 13:00:00","Producer Price Index (YoY)","","","-1.500  %","1"
"Canada","20140121 13:30:00","Wholesale Sales (MoM)","","0.300  %","1.400  %","1"
"Canada","20140121 13:30:00","Manufacturing Shipments (MoM)","","0.300  %","1.000  %","1"
"United States","20140121 13:55:00","Redbook index (MoM)","","","-0.300  %","1"
"United States","20140121 13:55:00","Redbook index (YoY)","","","2.900  %","1"
"Russia","20140121 14:00:00","Industrial Output","","","-1.000  %","1"
"United States","20140121 16:30:00","3-Month Bill Auction","","","0.035  %","1"
"United States","20140121 16:30:00","6-Month Bill Auction","","","0.055  %","1"
"Australia","20140121 23:30:00","Westpac Consumer Confidence","","","-4.800  %","2"
"Australia","20140121 23:30:00","Westpac Consumer Confidence Index","",""," 105.000 ","1"
"country","date","name","actual","consensus","previous","volatility"
"Australia","20140122 00:30:00","Consumer Price Index (QoQ)","","0.500  %","1.200  %","2"
"Australia","20140122 00:30:00","Consumer Price Index (YoY)","","2.500  %","2.200  %","2"
"Australia","20140122 00:30:00","RBA trimmed mean CPI (QoQ)","","0.600  %","0.700  %","2"
"Australia","20140122 00:30:00","RBA trimmed mean CPI (YoY)","","2.300  %","2.300  %","2"
"Japan","20140122 03:00:00","BoJ Interest Rate Decision","","","0.100  %","2"
"Japan","20140122 03:00:00","BoJ Monetary Policy Statement ","","","","2"
"Japan","20140122 04:30:00","All Industry Activity Index (MoM)","","0.400  %","-0.200  %","2"
"Japan","20140122 06:30:00","BoJ Press Conference","","","","2"
"United Kingdom","20140122 09:30:00","Bank of England Minutes","","","","2"
"European Monetary Union","20140122 09:30:00","Bank of England Minutes","","","","2"
"United Kingdom","20140122 09:30:00","BOE MPC Vote Cut",""," 0.000 "," 0.000 ","2"
"European Monetary Union","20140122 09:30:00","BOE MPC Vote Cut",""," 0.000 "," 0.000 ","2"
"United Kingdom","20140122 09:30:00","BOE MPC Vote Hike",""," 0.000 "," 0.000 ","2"
"European Monetary Union","20140122 09:30:00","BOE MPC Vote Hike",""," 0.000 "," 0.000 ","2"
"United Kingdom","20140122 09:30:00","BOE MPC Vote Unchanged",""," 9.000 "," 9.000 ","2"
"European Monetary Union","20140122 09:30:00","BOE MPC Vote Unchanged",""," 9.000 "," 9.000 ","2"
"United Kingdom","20140122 09:30:00","Claimant Count Change",""," -35.000 "," -36.700 ","2"
